node_index,episode_id,decision_node_id,operational_stage,scenario_id,scenario_weight,R_IB,D_OB,D_TX,D_TO,lineage_json,field_source_scenario_ids_json,transform_rule,source_scenario_hash,representation_hash
1554,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:c2bc914ad2da04e672dfca2e605f8a7e02253baa01aa75a44c5eba5c4bc80826,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1157898902893066,0.950600266456604,2.0663901567459106,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:c2bc914ad2da04e672dfca2e605f8a7e02253baa01aa75a44c5eba5c4bc80826"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:4ccc5a02252ec75a140c65b2a3ac4a648a0196e8f13710741f9ce2dfb900e17e
1555,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:c7a3e079b9a75dba2cc4a331bf7d579546be8832b056950c31ad41bfa9bc2936,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1198676824569702,0.9531845450401306,2.073052227497101,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:c7a3e079b9a75dba2cc4a331bf7d579546be8832b056950c31ad41bfa9bc2936"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:c3e1db16e2cf48b06a51440d4ebc0f009935d5acd203a0761c921ddbd0abf221
1556,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:10b7dba3fc34fc4dbc79e32c159e2bf96e8757002bdf6cec67095edf936ac382,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1239347457885742,0.955730140209198,2.079664885997772,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:10b7dba3fc34fc4dbc79e32c159e2bf96e8757002bdf6cec67095edf936ac382"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:a175bf96e1de28b9204a2019937ee22664c67c3dd24823d50534f2aa7fadf397
1557,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:1955c22af020b0b36402574001446fcfdcf3b2133ca35bbc0b97fa55448f97ba,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1279902458190918,0.9582366943359375,2.0862269401550293,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:1955c22af020b0b36402574001446fcfdcf3b2133ca35bbc0b97fa55448f97ba"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:b19b350b523f43eca7c32c702594eecb248015812a29c51ccc8d408d5e996d0b
1558,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:a9aac96189125df75b8767d58cb234f5b20f8745c0e5bc93aa8e60d67e787dbd,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1320337057113647,0.9607048630714417,2.0927385687828064,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:a9aac96189125df75b8767d58cb234f5b20f8745c0e5bc93aa8e60d67e787dbd"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:3d296d9bea65e91a461b4b56ed2ee3d68214025e3ae9b6e96820e8fef7e52188
1559,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:de60649c3fbbeabca550f6c04bac886eadc20667b9e10aa5711539a069f8c3b1,POST_IB_PRE_OB,POINT:170,1.0,0.0,1.1360641717910767,0.9631348252296448,2.0991989970207214,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:de60649c3fbbeabca550f6c04bac886eadc20667b9e10aa5711539a069f8c3b1"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 170, ""D_TO"": 170, ""D_TX"": 170}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:c287ea1383cd5f18ede326aa3e33c6dd7ebfa16fd404d2da33b5c247ffd05dd5
1560,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:4c2c2424d50950127da0f47682a40550d5ff644bb17d5b116a02d10102eb4ae4,POST_OB_PRE_TO,POINT:74,1.0,0.0,0.0,0.8425397276878357,0.8425397276878357,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:4c2c2424d50950127da0f47682a40550d5ff644bb17d5b116a02d10102eb4ae4"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 74, ""D_TO"": 74, ""D_TX"": 74}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:62dee133dbc768041aa08056ca16aa2518862ed5d4a50cb54e96aa3d0442fd26
1561,sha256:e2d08005665217f11de04ba8bce2b7afe2c6423bc45506bc537b35a3155c843a,sha256:a9c69d2f6aab43921ec2a5de54e4f3fde41393d6a5cc683b143529c51a744852,POST_OB_PRE_TO,POINT:207,1.0,0.0,0.0,0.791618824005127,0.791618824005127,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:a9c69d2f6aab43921ec2a5de54e4f3fde41393d6a5cc683b143529c51a744852"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 207, ""D_TO"": 207, ""D_TX"": 207}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:b58704a999002df5ddea308ab7b43ecefb9215148e15dedb1148d6c55c939567
1562,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:19ecf442286369e17be4665daada4a2a1483f38355ecf954cd64cc0a4a6d6825,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.2718900442123413,1.1679831743240356,2.439873218536377,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:19ecf442286369e17be4665daada4a2a1483f38355ecf954cd64cc0a4a6d6825"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:eaecec402bb854e8a201311f9aeed4d4352d49137f5de21e25b8189aadd37325
1563,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:85721cd091462a8310265790f16de679b653039674f4fd8bbaa51a37bb60dca4,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.1606903076171875,1.0942248106002808,2.2549151182174683,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:85721cd091462a8310265790f16de679b653039674f4fd8bbaa51a37bb60dca4"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:9a91b4e5bcadaf588f657729b0af61d605d4feb07d38c6e96484403aa7466e79
1564,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:aa9f4f049acde3fcec28c011356785f6532f97141d7a9e9f33df6c5f5d659564,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.1548269987106323,1.0627856254577637,2.217612624168396,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:aa9f4f049acde3fcec28c011356785f6532f97141d7a9e9f33df6c5f5d659564"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:d54206c24779a64bb384dd922283da95e34e2782da01e30dc5d4c0c01cb6223f
1565,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:5f731c7b39d0ac8054be6f76c7d81519c5d0824d209d0fffa0f4caf117a33d1b,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.1529812812805176,1.0429680347442627,2.1959493160247803,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:5f731c7b39d0ac8054be6f76c7d81519c5d0824d209d0fffa0f4caf117a33d1b"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:3185c53c2356e3900e3b6ccd6e8cabb57e35cf51497cd9c524d0276ccdc9a08c
1566,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:8f317e3401bf42fc76821cf69be0f4572c64eb6beaffe70980d36479f07ac3bb,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.151242971420288,1.0276782512664795,2.1789212226867676,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:8f317e3401bf42fc76821cf69be0f4572c64eb6beaffe70980d36479f07ac3bb"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:aba8fb743f7517dc263f671b83c980ec2491f8462208763b0e1ed38c9945b3fe
1567,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:73d265e647a9de81ca430eb34de98d225c7045fdb1705f59327fd08ca827584c,POST_IB_PRE_OB,POINT:148,1.0,0.0,1.1489118337631226,1.0142117738723755,2.163123607635498,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:73d265e647a9de81ca430eb34de98d225c7045fdb1705f59327fd08ca827584c"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 148, ""D_TO"": 148, ""D_TX"": 148}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:fc96b28bae6863120bd253bebdcda57b456df746f2efc5448123ed0ba3f58beb
1568,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:a636fc60c267d915ab8050dcd158964efa577ff2c10cc05b0acf3aeb12a09eed,POST_OB_PRE_TO,POINT:217,1.0,0.0,0.0,0.7966095209121704,0.7966095209121704,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:a636fc60c267d915ab8050dcd158964efa577ff2c10cc05b0acf3aeb12a09eed"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 217, ""D_TO"": 217, ""D_TX"": 217}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:d1f6d74939a015fe2dad40e3e70ff4b695dd821aac00b279a660edd73bb7a98a
1569,sha256:e5b7846a306946ce9de43e3415dea0a8448f3cf5042a30d7809f57d766e5aed6,sha256:3f5b99133708d55e8c7f2c0bbe59f078aba14b98a05f6dd62c21393a5e1647a5,POST_OB_PRE_TO,POINT:216,1.0,0.0,0.0,0.844026505947113,0.844026505947113,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:3f5b99133708d55e8c7f2c0bbe59f078aba14b98a05f6dd62c21393a5e1647a5"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 216, ""D_TO"": 216, ""D_TX"": 216}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:da03ab2db49397c31374bfa8c37d1cf7f277956daa4ea2720758c9fac44c285d
1570,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:9717bfd9fdd23b28dd2661c88d2dd819687711f3000067230949c8f59547038b,POST_IB_PRE_OB,POINT:158,1.0,0.0,1.3141603469848633,0.9359574913978577,2.250117838382721,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:9717bfd9fdd23b28dd2661c88d2dd819687711f3000067230949c8f59547038b"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 158, ""D_TO"": 158, ""D_TX"": 158}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:9fbc85a4b25d93f64ed6f414b214476a9a4ff0c5f437a67031db48397d2c0ee1
1571,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:b56fbc36c5e22a97c53a2c644f8c8c546acacf0bee0fba3317d13944c1142fca,POST_IB_PRE_OB,POINT:158,1.0,0.0,1.3533461093902588,1.0146493911743164,2.367995500564575,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:b56fbc36c5e22a97c53a2c644f8c8c546acacf0bee0fba3317d13944c1142fca"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 158, ""D_TO"": 158, ""D_TX"": 158}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:92395b9943394425960ae018d2fbe033894eada531ed07905a26ec8054841433
1572,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:e18c7b9e5d35ce95562bf9a40e7f341ae16485c5553a3f66b8e229c1d0fc8568,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.3612117767333984,0.8893219232559204,2.250533699989319,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:e18c7b9e5d35ce95562bf9a40e7f341ae16485c5553a3f66b8e229c1d0fc8568"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:5b541b7addc8edb9b3ea3c70f6d9586ca4b08ea9edc0fe53327c47779c904884
1573,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:5c072447c5ac92f3f06dd6d31a36991a97e78dae7b71e3e5d8dc53bef527b92d,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.386298656463623,0.9237499237060547,2.3100485801696777,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:5c072447c5ac92f3f06dd6d31a36991a97e78dae7b71e3e5d8dc53bef527b92d"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:bae4fd31dad456d44b655a7f19a3bc1fd42142df986ad003730ce6c6abdc5d01
1574,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:5f13ccbc53f669869e34454b427cd89f58740c271d691618c242b9c5e8f44886,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.4056730270385742,0.9461504817008972,2.3518235087394714,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:5f13ccbc53f669869e34454b427cd89f58740c271d691618c242b9c5e8f44886"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:29b7fa7c20f5ed7f832d751f998165bdffdb3e553bf76cc1d7924c6524603c30
1575,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:1d218acdb39f1dd6da6bbbe1acffa96c74744990835602c569b2d58c0c2b2fd6,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.4207639694213867,0.9609897136688232,2.38175368309021,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:1d218acdb39f1dd6da6bbbe1acffa96c74744990835602c569b2d58c0c2b2fd6"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:1c8f4f15ee2846860e58bf4a289566ef55fbd72d7e9b75ad4494e24390656aeb
1576,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:36378e7035b65444d76e7d9b8ac1a2aec365c3846833dcb7b1e5a345c5e1137d,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.432770013809204,0.9711395502090454,2.4039095640182495,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:36378e7035b65444d76e7d9b8ac1a2aec365c3846833dcb7b1e5a345c5e1137d"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:0015754897dde75b865466f5120b907cc639d7b9c424ea664dec765ea24ed699
1577,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:00b4532bdd4cb7f185d6334dc02b88786c7d4eb2c9c0a897907630135d741825,POST_IB_PRE_OB,POINT:132,1.0,0.0,1.442604899406433,0.9783724546432495,2.4209773540496826,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:00b4532bdd4cb7f185d6334dc02b88786c7d4eb2c9c0a897907630135d741825"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:20584f2642032dd8e03fd01deb4802c7279f2f70284d13c66471226e1cc7d27b
1578,sha256:e67e103529436039a88420e71c2856b5da77723b71c1d0abeb04fc85b1aac31a,sha256:05c888469921ca56d76180d01e88724c03a0b3a4aef33500ebe71a3c3817fc69,POST_OB_PRE_TO,POINT:132,1.0,0.0,0.0,0.9559562802314758,0.9559562802314758,"[""pre:cohort=sha256:1dd889489f7e2ae2a6b06e14322cf86081a4db5bfc6e693d2e5d88752a85cb38"", ""pre:node=sha256:05c888469921ca56d76180d01e88724c03a0b3a4aef33500ebe71a3c3817fc69"", ""m1:checkpoint=sha256:e3401c76f48bdad0a64e7e764af68f854854ec17cd193c70f57cbbd5f63af24b"", ""m1:support=sha256:a8eea18645b6426712bb65caeedeafa9e01957bc9d97f11f2ffb80733e75a8e3""]","{""D_OB"": 132, ""D_TO"": 132, ""D_TX"": 132}",WEIGHTED_JOINT_SCENARIO_MEDOID,sha256:2ce9650a82c2d51fb0b4404cab670716fadeb6dbb5f66fb44fc18b11d26dbe8d,sha256:4c8bab199f86c95b3298adc6ddc977338d943315abc20227bd88668154f1c976
