stage,q,status,n,k,overlap,slots_reassigned,reassigned_rate,delay_boundary_tie_count,consequence_boundary_tie_count,delay_boundary_tie_fraction,consequence_boundary_tie_fraction,Capture_D_F,Capture_C_F,Delta_Capture_F_pp,Capture_F_status,Capture_D_P,Capture_C_P,Delta_Capture_P_pp,Capture_P_status,Capture_D_R,Capture_C_R,Delta_Capture_R_pp,Capture_R_status,Capture_D_F_continuity,Capture_C_F_continuity,Delta_Capture_F_continuity_pp,Capture_F_continuity_status,Capture_D_F_execution,Capture_C_F_execution,Delta_Capture_F_execution_pp,Capture_F_execution_status,Capture_D_F_propagation,Capture_C_F_propagation,Delta_Capture_F_propagation_pp,Capture_F_propagation_status,Capture_D_P_time,Capture_C_P_time,Delta_Capture_P_time_pp,Capture_P_time_status,Capture_D_P_itinerary,Capture_C_P_itinerary,Delta_Capture_P_itinerary_pp,Capture_P_itinerary_status,Capture_D_P_service,Capture_C_P_service,Delta_Capture_P_service_pp,Capture_P_service_status,Capture_D_R_operating,Capture_C_R_operating,Delta_Capture_R_operating_pp,Capture_R_operating_status,robust_count_m3,MissRate_D_m3,MissRate_C_m3,Delta_Miss_m3,robust_status_m3,robust_count_m4,MissRate_D_m4,MissRate_C_m4,Delta_Miss_m4,robust_status_m4,robust_count_m5,MissRate_D_m5,MissRate_C_m5,Delta_Miss_m5,robust_status_m5,Pareto_reversal_count_D,Pareto_rate_D,Pareto_complete_selected_D,Pareto_reversal_count_C,Pareto_rate_C,Pareto_complete_selected_C,replicate
PRE_IB,0.05,PASS,46,3,1,2,0.6666666666666666,1,3,0.021739130434782608,0.06521739130434782,0.14693031028084,0.11082214352295673,-3.610816675788327,PASS,0.11210532370328022,0.15642183586521302,4.431651216193281,PASS,0.06512932744100164,0.19436979821873407,12.924047077773244,PASS,0.03795211411105451,0.0,-3.7952114111054507,PASS,0.15609367034382965,0.10245101030829219,-5.3642660035537455,PASS,0.14549474355582634,0.11840529836974772,-2.7089445186078613,PASS,0.12170423931676339,0.16257739753149034,4.0873158214726955,PASS,0.040876675943041015,0.11805666794341883,7.717999200037781,PASS,0.2660055631364292,0.13986445633475658,-12.614110680167261,PASS,0.06512932744100165,0.1943697982187341,12.924047077773244,PASS,8,0.875,0.625,-0.25,PASS,5,0.8,0.8,0.0,PASS,2,0.5,0.5,0.0,PASS,0,0.0,3,0,0.0,3,923
PRE_IB,0.1,PASS,46,5,1,4,0.8,2,4,0.043478260869565216,0.08695652173913043,0.22486919195571262,0.17627044692357566,-4.859874503213696,PASS,0.14852275445717547,0.26649048680884585,11.796773235167038,PASS,0.07491714899112961,0.2989196229070606,22.400247391593098,PASS,0.04151808456444218,0.0,-4.1518084564442175,PASS,0.24196162931606763,0.16407651600174555,-7.788511331432208,PASS,0.22159739638045964,0.18775895431721204,-3.38384420632476,PASS,0.15547463210761112,0.2682191674705896,11.274453536297848,PASS,0.09305018981402317,0.25766664873973905,16.461645892571585,PASS,0.3212357801105022,0.2311002829105762,-9.0135497199926,PASS,0.07491714899112963,0.2989196229070606,22.400247391593098,PASS,8,0.875,0.375,-0.5,PASS,5,0.8,0.6,-0.20000000000000007,PASS,2,0.5,0.0,-0.5,PASS,0,0.0,5,0,0.0,5,923
PRE_IB,0.2,PASS,46,10,6,4,0.4,1,1,0.021739130434782608,0.021739130434782608,0.4063878517044733,0.37181322659645927,-3.457462510801401,PASS,0.40382413704611203,0.5033473776508712,9.95232406047592,PASS,0.24318576513485654,0.44873674954936565,20.555098441450912,PASS,0.04151808456444218,0.03795211411105451,-0.3565970453387669,PASS,0.4262006884326081,0.3651733733444445,-6.102731508816362,PASS,0.4071367148636311,0.3851604677323041,-2.1976247131327007,PASS,0.3928774508607776,0.4958539596564307,10.297650879565312,PASS,0.4560044284117372,0.5426055588784374,8.66011304667002,PASS,0.6861790864137807,0.6408528741581182,-4.532621225566247,PASS,0.24318576513485657,0.4487367495493657,20.555098441450916,PASS,8,0.375,0.0,-0.375,PASS,5,0.0,0.0,0.0,PASS,2,0.0,0.0,0.0,PASS,0,0.0,10,0,0.0,10,923
PRE_IB,0.3,PASS,46,14,10,4,0.2857142857142857,3,1,0.06521739130434782,0.021739130434782608,0.5241391794676562,0.4596547990363572,-6.448438043129901,PASS,0.5752759823381408,0.6049634486400345,2.9687466301893672,PASS,0.4996927523129153,0.6214415622713634,12.174880995844806,PASS,0.04151808456444218,0.03795211411105451,-0.3565970453387669,PASS,0.5295854413381915,0.4443390236896969,-8.524641764849461,PASS,0.535742676943033,0.48005591963941235,-5.568675730362066,PASS,0.5687439214922347,0.601306774595965,3.2562853103730305,PASS,0.6071313686277724,0.6182175169061078,1.1086148278335428,PASS,0.7324357154997245,0.7651095033663746,3.2673787866650095,PASS,0.49969275231291527,0.6214415622713633,12.1748809958448,PASS,8,0.0,0.0,0.0,PASS,5,0.0,0.0,0.0,PASS,2,0.0,0.0,0.0,PASS,0,0.0,14,0,0.0,14,923
POST_IB_PRE_OB,0.05,PASS,116,6,1,5,0.8333333333333334,1,1,0.008620689655172414,0.008620689655172414,0.1344538213626234,0.09761956262130862,-3.683425874131478,PASS,0.07635572728311477,0.14373144546138902,6.737571817827426,PASS,0.032202632052811125,0.20714768437925482,17.494505232644368,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.13996572520890707,0.09032026218552251,-4.964546302338456,PASS,0.13147514537086347,0.10156416172373639,-2.9910983647127076,PASS,0.07738563086395255,0.13528125149423864,5.78956206302861,PASS,0.05452011475236977,0.22804426297493302,17.352414822256325,PASS,0.1642499481736485,0.19133230691604397,2.708235874239548,PASS,0.03220263205281112,0.20714768437925477,17.494505232644364,PASS,13,0.6923076923076923,0.5384615384615384,-0.15384615384615385,PASS,9,0.7777777777777778,0.3333333333333333,-0.4444444444444445,PASS,9,0.7777777777777778,0.3333333333333333,-0.4444444444444445,PASS,0,0.0,6,0,0.0,6,923
POST_IB_PRE_OB,0.1,PASS,116,12,9,3,0.25,4,3,0.034482758620689655,0.02586206896551724,0.22767460228110023,0.19991964360609957,-2.7754958675000663,PASS,0.21753927053798433,0.23347390620481734,1.5934635666833008,PASS,0.1949969866851716,0.2975200595155229,10.252307283035131,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.2283697013990011,0.1927632321873328,-3.5606469211668297,PASS,0.2272989652757883,0.20378702436503815,-2.351194091075015,PASS,0.213398359474868,0.22627280910926517,1.2874449634397185,PASS,0.24266648345546524,0.295964724263584,5.329824080811877,PASS,0.37208611615948306,0.34989710685925385,-2.2189009300229214,PASS,0.19499698668517154,0.29752005951552285,10.252307283035131,PASS,13,0.23076923076923078,0.15384615384615385,-0.07692307692307693,PASS,9,0.1111111111111111,0.0,-0.1111111111111111,PASS,9,0.1111111111111111,0.0,-0.1111111111111111,PASS,0,0.0,12,0,0.0,12,923
POST_IB_PRE_OB,0.2,PASS,116,24,18,6,0.25,2,1,0.017241379310344827,0.008620689655172414,0.397015518322314,0.3592709542213897,-3.7744564100924305,PASS,0.38986312198521983,0.39855577180722923,0.8692649822009402,PASS,0.3235006415902905,0.5221126928736348,19.86120512833443,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.39924430495204294,0.347182352950809,-5.206195200123393,PASS,0.39581106457822235,0.36580372899083974,-3.0007335587382613,PASS,0.3903747226744417,0.40323926762136836,1.2864544946926681,PASS,0.3527699197081595,0.3338587931538553,-1.8911126554304214,PASS,0.6462630398295565,0.5178021548155605,-12.8460885013996,PASS,0.3235006415902904,0.5221126928736347,19.86120512833443,PASS,13,0.15384615384615385,0.0,-0.15384615384615385,PASS,9,0.0,0.0,0.0,PASS,9,0.0,0.0,0.0,PASS,0,0.0,24,0,0.0,24,923
POST_IB_PRE_OB,0.3,PASS,116,35,25,10,0.2857142857142857,1,2,0.008620689655172414,0.017241379310344827,0.5193042757792632,0.4909287323366532,-2.837554344261001,PASS,0.47176714550410687,0.5079636799672392,3.6196534463132366,PASS,0.35796242931158967,0.6429035223179431,28.494109300635344,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.5262281503062114,0.47874828854311174,-4.747986176309965,PASS,0.5155625597772172,0.4975111395245554,-1.805142025266182,PASS,0.4641117132232763,0.5170112002744885,5.289948705121223,PASS,0.5196643590947742,0.38993203626557754,-12.97323228291966,PASS,0.7457805625206331,0.6819961713742067,-6.378439114642642,PASS,0.35796242931158956,0.6429035223179429,28.494109300635333,PASS,13,0.15384615384615385,0.0,-0.15384615384615385,PASS,9,0.0,0.0,0.0,PASS,9,0.0,0.0,0.0,PASS,0,0.0,35,0,0.0,35,923
POST_OB_PRE_TO,0.05,PASS,56,3,3,0,0.0,3,3,0.05357142857142857,0.05357142857142857,0.2542372782784977,0.2542372782784977,0.0,PASS,0.22163166994516403,0.22163166994516403,0.0,PASS,0.2542372782784978,0.2542372782784978,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.25423727827849774,0.25423727827849774,0.0,PASS,0.22163166994516403,0.22163166994516403,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.25423727827849774,0.25423727827849774,0.0,PASS,6,0.5,0.5,0.0,PASS,6,0.5,0.5,0.0,PASS,6,0.5,0.5,0.0,PASS,0,0.0,3,0,0.0,3,923
POST_OB_PRE_TO,0.1,PASS,56,6,6,0,0.0,1,1,0.017857142857142856,0.017857142857142856,0.4603361739084462,0.4603361739084462,0.0,PASS,0.5103651957148074,0.5103651957148074,0.0,PASS,0.46033617390844633,0.46033617390844633,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.46033617390844633,0.46033617390844633,0.0,PASS,0.5103651957148073,0.5103651957148073,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.46033617390844633,0.46033617390844633,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,0,0.0,6,0,0.0,6,923
POST_OB_PRE_TO,0.2,PASS,56,12,12,0,0.0,1,1,0.017857142857142856,0.017857142857142856,0.7704971010937419,0.7704971010937419,0.0,PASS,0.7915658253927665,0.7915658253927665,0.0,PASS,0.770497101093742,0.770497101093742,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7704971010937418,0.7704971010937418,0.0,PASS,0.7915658253927665,0.7915658253927665,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7704971010937418,0.7704971010937418,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,0,0.0,12,0,0.0,12,923
POST_OB_PRE_TO,0.3,PASS,56,17,17,0,0.0,4,4,0.07142857142857142,0.07142857142857142,0.892960071083209,0.892960071083209,0.0,PASS,0.8894388256293855,0.8894388256293855,0.0,PASS,0.8929600710832091,0.8929600710832091,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8929600710832089,0.8929600710832089,0.0,PASS,0.8894388256293856,0.8894388256293856,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8929600710832089,0.8929600710832089,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,6,0.0,0.0,0.0,PASS,0,0.0,17,0,0.0,17,923
PRE_IB,0.05,PASS,51,3,3,0,0.0,3,3,0.058823529411764705,0.058823529411764705,0.14232980379694135,0.14232980379694135,0.0,PASS,0.15219595630550217,0.15219595630550217,0.0,PASS,0.1436215593788036,0.1436215593788036,0.0,PASS,0.0,0.0,0.0,PASS,0.1437288165876015,0.1437288165876015,0.0,PASS,0.14488554480930305,0.14488554480930305,0.0,PASS,0.16513809646460262,0.16513809646460262,0.0,PASS,0.05121719928334579,0.05121719928334579,0.0,PASS,0.31365796933691903,0.31365796933691903,0.0,PASS,0.14362155937880364,0.14362155937880364,0.0,PASS,6,0.5,0.5,0.0,PASS,6,0.5,0.5,0.0,PASS,5,0.4,0.4,0.0,PASS,0,0.0,3,0,0.0,3,924
PRE_IB,0.1,PASS,51,6,3,3,0.5,1,1,0.0196078431372549,0.0196078431372549,0.24854096820288055,0.21755666878416752,-3.098429941871303,PASS,0.20677396192390604,0.2783430679814706,7.156910605756458,PASS,0.1651507144481646,0.291492387167889,12.63416727197244,PASS,0.002023121387283237,0.0,-0.20231213872832368,PASS,0.260208773675948,0.21191575038533472,-4.82930232906133,PASS,0.24828851483692155,0.22540061302441894,-2.2887901812502607,PASS,0.22167366671534805,0.2908595559103098,6.918588919496177,PASS,0.09084171210574364,0.18488896559650692,9.404725349076328,PASS,0.3886502877429781,0.38185934287734713,-0.6790944865630977,PASS,0.16515071444816465,0.291492387167889,12.634167271972435,PASS,6,0.5,0.0,-0.5,PASS,6,0.5,0.0,-0.5,PASS,5,0.4,0.0,-0.4,PASS,0,0.0,6,0,0.0,6,924
PRE_IB,0.2,PASS,51,11,6,5,0.45454545454545453,4,3,0.0784313725490196,0.058823529411764705,0.4052205920248971,0.35356974169752337,-5.165085032737371,PASS,0.3494873316393379,0.4219278061579944,7.244047451865654,PASS,0.28007573680260955,0.44340700166167135,16.33312648590618,PASS,0.002023121387283237,0.0,-0.20231213872832368,PASS,0.4230960635194595,0.3476801587924283,-7.541590472703119,PASS,0.40541912286834675,0.3646585193224067,-4.076060354594002,PASS,0.3672364895684906,0.441474602461261,7.423811289277044,PASS,0.20848109674087784,0.27234770783176876,6.386661109089093,PASS,0.6024942371660414,0.6290951865249321,2.660094935889068,PASS,0.2800757368026096,0.44340700166167135,16.333126485906174,PASS,6,0.3333333333333333,0.0,-0.3333333333333333,PASS,6,0.3333333333333333,0.0,-0.3333333333333333,PASS,5,0.2,0.0,-0.2,PASS,0,0.0,11,0,0.0,11,924
PRE_IB,0.3,PASS,51,16,10,6,0.375,1,1,0.0196078431372549,0.0196078431372549,0.5395840097401272,0.45081867581217266,-8.876533392795455,PASS,0.5189405599112887,0.5459651614548905,2.7024601543601756,PASS,0.4137132461210788,0.6145146332145429,20.08013870934641,PASS,0.016473988439306357,0.0,-1.6473988439306357,PASS,0.5587480011673853,0.43799591271785715,-12.075208844952817,PASS,0.5418801457331471,0.4676466242664956,-7.423352146665152,PASS,0.5452858867127148,0.5718030444725096,2.6517157759794796,PASS,0.32043394013935733,0.356055864815518,3.5621924676160654,PASS,0.7593627710934503,0.7219805485758171,-3.7382222517633235,PASS,0.41371324612107885,0.6145146332145428,20.080138709346397,PASS,6,0.16666666666666666,0.0,-0.16666666666666666,PASS,6,0.16666666666666666,0.0,-0.16666666666666666,PASS,5,0.0,0.0,0.0,PASS,0,0.0,16,0,0.0,16,924
POST_IB_PRE_OB,0.05,PASS,120,6,5,1,0.16666666666666666,1,1,0.008333333333333333,0.008333333333333333,0.1275436592997647,0.11887047849246968,-0.8673180807295011,PASS,0.12066913445943524,0.1380494474464071,1.738031298697186,PASS,0.10625335361253709,0.13607011314648335,2.981675953394626,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.12874710189890728,0.11717637644326014,-1.1570725455647148,PASS,0.12690908394394507,0.11976377860619171,-0.7145305337753358,PASS,0.12235796000561976,0.13615045390922156,1.3792493903601808,PASS,0.08651126855361538,0.1432998882346129,5.678861968099752,PASS,0.2547695698792146,0.2575818193441074,0.281224946489278,PASS,0.10625335361253706,0.13607011314648332,2.981675953394626,PASS,14,0.5714285714285714,0.5714285714285714,0.0,PASS,12,0.5,0.5,0.0,PASS,8,0.375,0.25,-0.125,PASS,0,0.0,6,0,0.0,6,924
POST_IB_PRE_OB,0.1,PASS,120,12,9,3,0.25,2,1,0.016666666666666666,0.008333333333333333,0.2244661807811088,0.20293029917271999,-2.153588160838882,PASS,0.21870851776926978,0.23479035003687837,1.6081832267608593,PASS,0.1938021766135953,0.2699094561165686,7.610727950297328,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.22606685483051153,0.19717882228853334,-2.8888032541978195,PASS,0.22362214525737495,0.20596305328402673,-1.7659091973348224,PASS,0.22216326799428057,0.2396816079728252,1.7518339978544628,PASS,0.1634214131544269,0.17059101783787045,0.7169604683443548,PASS,0.3741032291653755,0.3400410622103443,-3.406216695503117,PASS,0.19380217661359528,0.2699094561165686,7.61072795029733,PASS,14,0.35714285714285715,0.14285714285714285,-0.2142857142857143,PASS,12,0.25,0.08333333333333333,-0.16666666666666669,PASS,8,0.0,0.0,0.0,PASS,0,0.0,12,0,0.0,12,924
POST_IB_PRE_OB,0.2,PASS,120,24,18,6,0.25,4,4,0.03333333333333333,0.03333333333333333,0.3919549196679226,0.34849821020621635,-4.345670946170626,PASS,0.36843634825954213,0.3900964431302627,2.166009487072057,PASS,0.29272712141523966,0.4790155111112764,18.628838969603674,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.39822252000254243,0.3374434249699282,-6.077909503261425,PASS,0.38865001362976975,0.35432739913456723,-3.4322614495202517,PASS,0.37693030955286205,0.4035718591305234,2.6641549577661348,PASS,0.2508219020797927,0.2318895980925379,-1.8932303987254817,PASS,0.6011726082380767,0.5279184276817457,-7.325418055633104,PASS,0.29272712141523966,0.4790155111112764,18.628838969603674,PASS,14,0.21428571428571427,0.0,-0.21428571428571427,PASS,12,0.16666666666666666,0.0,-0.16666666666666666,PASS,8,0.0,0.0,0.0,PASS,0,0.0,24,0,0.0,24,924
POST_IB_PRE_OB,0.3,PASS,120,36,25,11,0.3055555555555556,2,2,0.016666666666666666,0.016666666666666666,0.5248504575112133,0.48069352345416383,-4.415693405704946,PASS,0.4919010276227761,0.5240430040857399,3.2141976462963795,PASS,0.31721166721093297,0.6133045911281758,29.609292391724285,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.5389264480425586,0.46904954087157,-6.98769071709886,PASS,0.517428186846782,0.48683339617910487,-3.059479066767717,PASS,0.48291142599892534,0.5354296962206493,5.251827022172395,PASS,0.5503428980269983,0.38610354072446484,-16.423935730253348,PASS,0.7839366070627632,0.6751916042797356,-10.874500278302769,PASS,0.31721166721093297,0.6133045911281758,29.609292391724285,PASS,14,0.21428571428571427,0.0,-0.21428571428571427,PASS,12,0.16666666666666666,0.0,-0.16666666666666666,PASS,8,0.0,0.0,0.0,PASS,0,0.0,36,0,0.0,36,924
POST_OB_PRE_TO,0.05,PASS,66,4,3,1,0.25,1,3,0.015151515151515152,0.045454545454545456,0.253785001326911,0.2502532063087051,-0.35317950182058855,PASS,0.31024030415911896,0.3618945281259635,5.165422396684455,PASS,0.25378500132691106,0.2502532063087051,-0.3531795018205941,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.25378500132691106,0.2502532063087052,-0.35317950182058855,PASS,0.3102403041591189,0.3618945281259634,5.165422396684449,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.25378500132691106,0.2502532063087052,-0.35317950182058855,PASS,7,0.42857142857142855,0.42857142857142855,0.0,PASS,7,0.42857142857142855,0.42857142857142855,0.0,PASS,7,0.42857142857142855,0.42857142857142855,0.0,PASS,0,0.0,4,0,0.0,4,924
POST_OB_PRE_TO,0.1,PASS,66,7,7,0,0.0,3,1,0.045454545454545456,0.015151515151515152,0.4140789119140727,0.4140789119140727,0.0,PASS,0.5531988098746632,0.5531988098746632,0.0,PASS,0.4140789119140728,0.4140789119140728,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4140789119140727,0.4140789119140727,0.0,PASS,0.5531988098746631,0.5531988098746631,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.4140789119140727,0.4140789119140727,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,0,0.0,7,0,0.0,7,924
POST_OB_PRE_TO,0.2,PASS,66,14,14,0,0.0,2,2,0.030303030303030304,0.030303030303030304,0.7241656064439442,0.7241656064439442,0.0,PASS,0.8041707375518268,0.8041707375518268,0.0,PASS,0.7241656064439441,0.7241656064439441,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7241656064439441,0.7241656064439441,0.0,PASS,0.8041707375518266,0.8041707375518266,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.7241656064439441,0.7241656064439441,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,0,0.0,14,0,0.0,14,924
POST_OB_PRE_TO,0.3,PASS,66,20,20,0,0.0,3,3,0.045454545454545456,0.045454545454545456,0.8883067516014922,0.8883067516014922,0.0,PASS,0.881582876031854,0.881582876031854,0.0,PASS,0.8883067516014919,0.8883067516014919,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8883067516014921,0.8883067516014921,0.0,PASS,0.8815828760318539,0.8815828760318539,0.0,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.8883067516014921,0.8883067516014921,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,7,0.0,0.0,0.0,PASS,0,0.0,20,0,0.0,20,924
PRE_IB,0.05,PASS,51,3,2,1,0.3333333333333333,1,1,0.0196078431372549,0.0196078431372549,0.151095026194118,0.13707761335310065,-1.4017412841017345,PASS,0.15122194518689439,0.1767150090141468,2.5493063827252413,PASS,0.0962937308334242,0.12878409130375587,3.2490360470331674,PASS,0.035425582501188775,0.0,-3.5425582501188777,PASS,0.15717265796158464,0.13912218037676644,-1.8050477584818203,PASS,0.1513972138487113,0.1400984306299133,-1.1298783218797985,PASS,0.1632344095303052,0.18141111702081614,1.8176707490510924,PASS,0.044939758956232354,0.12677226176109532,8.183250280486297,PASS,0.38438990038402954,0.38579894633897005,0.14090459549405132,PASS,0.0962937308334242,0.12878409130375587,3.2490360470331674,PASS,7,0.5714285714285714,0.5714285714285714,0.0,PASS,6,0.5,0.5,0.0,PASS,4,0.5,0.25,-0.25,PASS,0,0.0,3,0,0.0,3,925
PRE_IB,0.1,PASS,51,6,4,2,0.3333333333333333,1,1,0.0196078431372549,0.0196078431372549,0.25777602307207803,0.23448082215562335,-2.3295200916454677,PASS,0.24362642568113815,0.2710870843714889,2.746065869035072,PASS,0.14053857589864407,0.22453733680841567,8.399876090977159,PASS,0.03875416072277699,0.035425582501188775,-0.3328578221588212,PASS,0.270988939476048,0.23679680086067634,-3.419213861537168,PASS,0.2574681271663561,0.23920456418835856,-1.8263562977997527,PASS,0.24679187898191884,0.2831809406894094,3.6389061707490566,PASS,0.199825994442273,0.16175377764816637,-3.8072216794106635,PASS,0.526980304598827,0.5385869664402709,1.1606661841443877,PASS,0.14053857589864407,0.22453733680841564,8.399876090977157,PASS,7,0.42857142857142855,0.14285714285714285,-0.2857142857142857,PASS,6,0.3333333333333333,0.0,-0.3333333333333333,PASS,4,0.25,0.0,-0.25,PASS,0,0.0,6,0,0.0,6,925
PRE_IB,0.2,PASS,51,11,5,6,0.5454545454545454,2,2,0.0392156862745098,0.0392156862745098,0.4095786762709361,0.35119773857587533,-5.8380937695060755,PASS,0.3597829856759493,0.41230096889310924,5.251798321715995,PASS,0.22639143776196932,0.41758488141846045,19.119344365649113,PASS,0.10175939134569663,0.035425582501188775,-6.633380884450784,PASS,0.42940530316570097,0.34689013432018867,-8.25151688455123,PASS,0.4084971280832073,0.3628116374253717,-4.568549065783562,PASS,0.3626276620200335,0.43859183957620923,7.596417755617574,PASS,0.31184099152341366,0.19097802115521625,-12.08629703681974,PASS,0.7349799177302445,0.7639916830364147,2.9011765306170223,PASS,0.22639143776196927,0.4175848814184604,19.119344365649113,PASS,7,0.2857142857142857,0.0,-0.2857142857142857,PASS,6,0.16666666666666666,0.0,-0.16666666666666666,PASS,4,0.25,0.0,-0.25,PASS,0,0.0,11,0,0.0,11,925
PRE_IB,0.3,PASS,51,16,10,6,0.375,2,2,0.0392156862745098,0.0392156862745098,0.5318581013963254,0.46806012355723087,-6.379797783909452,PASS,0.4991231973958485,0.5429741399886859,4.385094259283745,PASS,0.38121793430438106,0.5670822533123414,18.586431900796036,PASS,0.15287684260580123,0.05254398478364242,-10.03328578221588,PASS,0.5484113828601656,0.4611477928534231,-8.726359000674243,PASS,0.5345825242907752,0.4839847756151281,-5.059774867564714,PASS,0.5085462717117704,0.5657113624523837,5.716509074061338,PASS,0.3931208451153401,0.35748354959091566,-3.563729552442446,PASS,0.9999999999999999,0.7639916830364147,-23.600831696358515,PASS,0.381217934304381,0.5670822533123413,18.58643190079603,PASS,7,0.14285714285714285,0.0,-0.14285714285714285,PASS,6,0.16666666666666666,0.0,-0.16666666666666666,PASS,4,0.25,0.0,-0.25,PASS,0,0.0,16,0,0.0,16,925
POST_IB_PRE_OB,0.05,PASS,118,6,2,4,0.6666666666666666,1,1,0.00847457627118644,0.00847457627118644,0.13122569947739768,0.10485467414908094,-2.637102532831674,PASS,0.09524116588487147,0.15060485842346824,5.536369253859677,PASS,0.059952959640938545,0.19548147403882787,13.552851439788933,PASS,,,,ABSTAIN_UNSUPPORTED_OR_ZERO_DENOMINATOR,0.13489348499066492,0.09863513133251066,-3.625835365815426,PASS,0.1292451998775476,0.10821304993602703,-2.103214994152057,PASS,0.09439464114071928,0.14861053770521648,5.4215896564497195,PASS,0.09318560714695667,0.16284026618861244,6.965465904165577,PASS,0.18995877805762262,0.2215497620231405,3.1590983965517876,PASS,0.05995295964093854,0.19548147403882782,13.552851439788927,PASS,13,0.5384615384615384,0.5384615384615384,0.0,PASS,11,0.6363636363636364,0.45454545454545453,-0.18181818181818182,PASS,10,0.6,0.4,-0.19999999999999996,PASS,0,0.0,6,0,0.0,6,925
