replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
1441,1714,0.7543562465902892,0.06651108518086346,0.21703617269544925,0.019836639439906652,0.8197674418604651,0.9072034765171711,0.019836639439906652,0.0,2,2
1442,1902,0.7452530901067318,0.050473186119873836,0.24894847528916955,0.04889589905362776,0.7591623036649214,0.8958731955925552,0.04889589905362776,0.0,2,1
1443,1751,0.7554426913922787,0.04625928041119354,0.24500285551113654,0.02227298686464877,0.75,0.9075121721702354,0.02227298686464877,0.0,3,1
1444,1821,0.7342678549961005,0.06589785831960465,0.24052718286655683,0.05161998901702362,0.8415300546448088,0.892491531106994,0.051070840197693576,0.0005491488193300384,3,3
1445,1657,0.6982164210083966,0.08509354254677126,0.27338563669281835,0.07604103802051901,0.8493975903614458,0.8622728705702383,0.0627640313820157,0.013277006638503319,2,1
1446,1770,0.7190158939406628,0.08135593220338982,0.24915254237288137,0.023728813559322035,0.7231638418079096,0.8879948017810826,0.023728813559322035,0.0,1,2
1447,1671,0.6900149309309914,0.07660083782166371,0.30580490724117293,0.10053859964093358,0.7440476190476191,0.8446693609288858,0.08497905445840814,0.015559545182525433,2,1
1448,1844,0.7480346887238073,0.06941431670281994,0.2245119305856833,0.055314533622559656,0.7027027027027027,0.8904981244619836,0.04609544468546638,0.009219088937093275,2,1
1449,1619,0.6762466175709785,0.08462013588634953,0.29462631253860405,0.09573810994441014,0.6234567901234568,0.8382425924407074,0.04941321803582458,0.04632489190858555,2,1
1450,1646,0.7532713790098001,0.05467800729040097,0.23936816524908877,0.015795868772782502,0.7151515151515152,0.8996455316963606,0.010935601458080195,0.004860267314702308,1,1
1451,1664,0.721890734417501,0.06911057692307693,0.26225961538461545,0.03365384615384615,0.7245508982035929,0.8845916030185625,0.03365384615384615,0.0,2,4
1452,1609,0.6403926895051912,0.0832815413300187,0.31037911746426383,0.12367930391547545,0.7267080745341615,0.8091124792941303,0.10316967060285892,0.020509633312616533,1,2
1453,1842,0.6833361662747763,0.08034744842562427,0.2714440825190011,0.07980456026058631,0.7081081081081081,0.8435099576278728,0.07980456026058631,0.0,2,1
1454,1713,0.6719318666689423,0.0741389375364857,0.2849970811441913,0.07647402218330414,0.7151162790697675,0.835739725634385,0.07647402218330414,0.0,1,1
1455,1827,0.6819592416674866,0.061850027367268745,0.28648056923919024,0.09523809523809523,0.9234972677595629,0.8453588265323803,0.033388067870826495,0.061850027367268745,1,2
1456,1738,0.6951769409988865,0.07997698504027617,0.2905638665132336,0.08860759493670886,0.5632183908045977,0.860147393064624,0.05983889528193326,0.028768699654775604,2,3
1457,1784,0.724631899524301,0.0594170403587444,0.24663677130044848,0.020739910313901346,0.5698324022346368,0.8909420869555108,0.018497757847533634,0.002242152466367713,1,2
1458,1731,0.742009564261343,0.04679376083188913,0.2645869439630272,0.057770075101097634,0.5804597701149425,0.8879606876241621,0.057770075101097634,0.0,1,2
1459,1887,0.7473333404567977,0.0757816640169581,0.21579226285108655,0.02755696873343932,0.6772486772486772,0.905679087348656,0.023317435082140965,0.0042395336512983575,1,2
1460,1640,0.7388624865402631,0.06036585365853661,0.26097560975609757,0.023170731707317073,0.7012195121951219,0.8967827478099462,0.016463414634146342,0.006707317073170732,2,2
1461,1819,0.7742549443364874,0.048927982407916404,0.2259483232545355,0.01594282572842221,0.7857142857142857,0.914193895016931,0.009895547003848268,0.006047278724573941,2,4
1462,1570,0.7167836345238725,0.06942675159235667,0.28280254777070063,0.07834394904458598,0.6687898089171974,0.8749055800051552,0.040127388535031845,0.03821656050955414,5,2
1463,1839,0.763744815121014,0.041326808047852104,0.23414899401848838,0.02773246329526917,0.7065217391304348,0.9053360568135643,0.02773246329526917,0.0,2,2
1464,1783,0.6789979862947066,0.060011217049915855,0.30398205272013457,0.11104879416713405,0.5754189944134078,0.8383349323168082,0.08020190689848569,0.030846887268648347,1,2
1465,1909,0.6908219940660841,0.0890518596123625,0.25720272393923516,0.03352540597171294,0.7068062827225131,0.8642779916635265,0.03352540597171294,0.0,3,2
1466,1670,0.6849998815173532,0.06706586826347308,0.31017964071856285,0.1341317365269461,0.8203592814371258,0.8460521177101697,0.07904191616766468,0.055089820359281436,2,2
1467,1915,0.7321753818956181,0.07362924281984334,0.2595300261096606,0.06370757180156658,0.7864583333333334,0.8831768990317213,0.030287206266318537,0.03342036553524804,2,1
1468,1893,0.74728093519511,0.05335446381405179,0.243000528262018,0.040147913365029056,0.7315789473684211,0.8984930655725113,0.03222398309561542,0.00792393026941363,1,2
1469,1683,0.7178169286075047,0.071301247771836,0.2925727866904337,0.09566250742721331,0.9053254437869822,0.8737888538065625,0.056446821152703504,0.0392156862745098,2,2
1470,1661,0.7994668091606602,0.05719446116797111,0.16977724262492472,0.017459361830222758,0.7664670658682635,0.9341073658197954,0.015051173991571343,0.002408187838651415,1,3
1471,1761,0.7402073066856439,0.05962521294718914,0.23225440090857463,0.006246450880181715,0.8248587570621468,0.9004313514487086,0.006246450880181715,0.0,1,1
1472,1769,0.7280215613968071,0.06444318824194462,0.24420576596947435,0.0248728094968909,0.8135593220338984,0.8895455757026047,0.018089315997738834,0.006783493499152063,3,2
1473,1676,0.7460607236174025,0.05966587112171834,0.23926014319809064,0.017899761336515514,0.49404761904761907,0.8986263710784587,0.017899761336515514,0.0,1,1
1474,1839,0.7833759383314117,0.05709624796084822,0.19249592169657426,0.013050570962479609,0.8967391304347826,0.9272338591612166,0.013050570962479609,0.0,1,1
1475,1817,0.7239933720368856,0.05503577325261422,0.2702256466703357,0.07264722069345074,0.6648351648351648,0.8802504420998525,0.031920748486516236,0.04072647220693451,3,2
1476,1873,0.6182762424378068,0.09983982915109446,0.3502402562733582,0.16657768286171917,0.7659574468085106,0.781143436221288,0.12279765082754938,0.04378003203416978,3,2
1477,1923,0.7786086118077863,0.05252210088403536,0.21372854914196568,0.013000520020800831,0.7512953367875648,0.9177710205150962,0.008840353614144566,0.004160166406656267,2,1
1478,1852,0.7434206185386419,0.05021598272138228,0.24298056155507564,0.023758099352051837,0.8924731182795699,0.8972886780667194,0.013498920086393088,0.010259179265658747,2,1
1479,1661,0.6853137309276539,0.0746538229981939,0.3052378085490668,0.11198073449729079,0.7724550898203593,0.8550214469885703,0.09933774834437085,0.012642986152919929,2,1
1480,1451,0.6884245498795493,0.07718814610613378,0.2749827705031014,0.08821502412129566,0.8698630136986302,0.8576890945657197,0.04135079255685734,0.04686423156443832,1,3
1481,1604,0.6970075434323552,0.07044887780548637,0.28304239401496256,0.05112219451371571,0.7763975155279503,0.8699988191113464,0.025561097256857856,0.025561097256857856,1,1
1482,1728,0.6328325408665973,0.11284722222222224,0.31712962962962965,0.1701388888888889,0.861271676300578,0.8078847529306055,0.10243055555555555,0.06770833333333333,1,4
1483,1657,0.6369759747092985,0.1019915509957755,0.30416415208207603,0.11104405552202776,0.8012048192771084,0.7976594340900102,0.053108026554013275,0.05793602896801448,3,1
1484,1748,0.7512315868503965,0.06407322654462241,0.19336384439359267,0.04233409610983982,0.5485714285714286,0.9074933837908881,0.04233409610983982,0.0,2,3
1485,1989,0.7132597401019668,0.06334841628959276,0.285369532428356,0.04675716440422323,0.8090452261306532,0.8682066777758422,0.02815485168426345,0.01860231271995978,2,2
1486,2002,0.719875807746874,0.04845154845154842,0.27922077922077926,0.06343656343656344,0.7810945273631841,0.8683952071009515,0.057942057942057944,0.005494505494505495,2,1
1487,1665,0.7742762492932757,0.05945945945945946,0.2156156156156156,0.01981981981981982,0.6467065868263473,0.9147470646623629,0.01981981981981982,0.0,2,3
1488,1858,0.7072970574630725,0.07696447793326155,0.2755651237890204,0.040365984930032295,0.5645161290322581,0.8756846177410129,0.02529601722282024,0.015069967707212056,2,1
1489,1635,0.7565218173261674,0.05932721712538227,0.24159021406727826,0.04097859327217125,0.7987804878048781,0.9051589661562307,0.03363914373088685,0.007339449541284404,2,1
1490,1683,0.7517092642155839,0.0600118835412953,0.2192513368983958,0.029708853238265002,0.7218934911242604,0.9084445900965356,0.029708853238265002,0.0,2,1
1491,2001,0.6910703099513869,0.06396801599200402,0.26936531734132935,0.035982008995502246,0.6567164179104478,0.8554970699792238,0.031984007996002,0.00399800099950025,1,2
1492,1586,0.646862568359095,0.10781841109709955,0.30327868852459017,0.1116015132408575,0.6855345911949685,0.8176330095095313,0.03909205548549811,0.0725094577553594,2,1
1493,2088,0.7356362225085142,0.06369731800766287,0.23180076628352497,0.012452107279693486,0.6507177033492823,0.8999311965085988,0.012452107279693486,0.0,3,2
1494,1752,0.7195755458674833,0.06278538812785384,0.2973173515981736,0.09246575342465753,0.7727272727272727,0.8731661251592504,0.06164383561643835,0.030821917808219176,4,4
1495,1667,0.6632085175272877,0.08338332333533294,0.31793641271745643,0.10977804439112178,0.8203592814371258,0.8271572858276969,0.04379124175164967,0.06598680263947211,2,1
1496,1999,0.6843750093965838,0.07403701850925459,0.2996498249124562,0.0945472736368184,0.615,0.8404729138881256,0.08454227113556778,0.010005002501250625,3,3
1497,1692,0.6963357599267822,0.06028368794326243,0.28368794326241137,0.0768321513002364,0.7294117647058823,0.8635222059016049,0.07624113475177305,0.000591016548463357,1,5
1498,1753,0.7517578112267846,0.05019965772960644,0.2538505419281232,0.04791785510553337,0.7784090909090909,0.896111936716887,0.045636052481460354,0.0022818026240730175,4,2
1499,1647,0.7580916888267439,0.06193078324225865,0.2179720704310868,0.018822100789313904,0.7575757575757576,0.9110999912224929,0.018822100789313904,0.0,4,3
1500,1644,0.6348492978498226,0.10279805352798055,0.3059610705596107,0.13017031630170317,0.5151515151515151,0.8063957589385906,0.08880778588807786,0.0413625304136253,2,2
1501,1925,0.7596080315485748,0.04675324675324677,0.21485714285714294,0.03272727272727273,0.616580310880829,0.908552048285036,0.03064935064935065,0.002077922077922078,2,2
1502,1787,0.7345076677572814,0.050923335198656966,0.26021264689423607,0.03917179630665921,0.6871508379888268,0.8837559134026947,0.03693340794627868,0.002238388360380526,2,2
1503,1868,0.7704517648463091,0.03479657387580304,0.24892933618843682,0.04068522483940043,0.7593582887700535,0.9086425708198625,0.02676659528907923,0.013918629550321198,2,2
1504,1661,0.7821572410107698,0.04635761589403975,0.21312462372065016,0.008428657435279952,0.8323353293413174,0.9258692989789682,0.006020469596628537,0.002408187838651415,2,2
1505,1923,0.7702528979126797,0.049401976079043064,0.22672906916276653,0.014040561622464899,0.8808290155440415,0.914098499577868,0.013520540821632865,0.0005200208008320333,3,1
1506,1912,0.719036071952105,0.09701882845188281,0.2650627615062762,0.07374476987447699,0.7395833333333334,0.8701937740601018,0.06903765690376569,0.004707112970711297,2,2
1507,1713,0.7402861589711385,0.07705779334500878,0.24985405720957388,0.027437244600116754,0.7558139534883721,0.8879660644450156,0.027437244600116754,0.0,3,3
1508,1648,0.7533457249070632,0.05643203883495149,0.2087378640776699,0.03216019417475728,0.6181818181818182,0.9075412850257117,0.03155339805825243,0.0006067961165048543,3,2
1509,1757,0.7091513106670126,0.07911212293682413,0.23335230506545246,0.028457598178713718,0.8465909090909091,0.8786338974408636,0.02618099032441662,0.0022766078542970974,2,1
1510,1681,0.76293183801259,0.062462819750148724,0.2010707911957168,0.018441403926234383,0.8816568047337278,0.9189024694304933,0.018441403926234383,0.0,1,4
1511,1717,0.7232532873481684,0.08386721025043675,0.23750728013977881,0.054746651135701804,0.6395348837209303,0.8840010814960633,0.054746651135701804,0.0,3,2
1512,1521,0.6927624674870381,0.08349769888231426,0.2669296515450361,0.06377383300460224,0.7254901960784313,0.8598671294808181,0.03155818540433925,0.032215647600262985,1,3
1513,1758,0.7757851428778858,0.06427758816837317,0.20932878270762229,0.01080773606370876,0.6306818181818182,0.9213298874207541,0.01080773606370876,0.0,2,2
1514,1826,0.7943696332808209,0.03285870755750275,0.2269989047097481,0.01533406352683461,0.8579234972677595,0.9280469822437496,0.01095290251916758,0.004381161007667032,1,1
1515,1733,0.6556879978394309,0.0825158684362377,0.2922100403923831,0.08655510675129832,0.7413793103448276,0.8251968917242247,0.022504327755337564,0.06405077899596076,1,2
1516,1856,0.6778462057374808,0.09644396551724133,0.25592672413793105,0.06465517241379311,0.7634408602150538,0.8273918615223533,0.06465517241379311,0.0,2,3
1517,1490,0.6206606894896542,0.076510067114094,0.3751677852348993,0.1691275167785235,0.8322147651006712,0.7885603040658797,0.0738255033557047,0.0953020134228188,2,2
1518,1646,0.7092557131978381,0.06682867557715673,0.261543134872418,0.04738760631834751,0.696969696969697,0.8746694958188249,0.032806804374240585,0.014580801944106925,2,2
1519,1661,0.7757861731127561,0.04455147501505119,0.22396146899458158,0.012642986152919929,0.6167664670658682,0.9152096788141245,0.007826610475617099,0.00481637567730283,2,2
1520,1939,0.759731633708562,0.05466735430634351,0.22949974213512114,0.020629190304280558,0.6391752577319587,0.9110305083086965,0.020629190304280558,0.0,2,1
1521,1649,0.687534157583757,0.08550636749545182,0.2748332322619769,0.08489993935718618,0.6909090909090909,0.858995404318301,0.04790782292298363,0.03699211643420255,3,4
1522,1615,0.681080890079704,0.096594427244582,0.3027863777089783,0.11145510835913312,0.5802469135802469,0.844862277822314,0.06996904024767801,0.04148606811145511,1,3
1523,1678,0.6178225146718833,0.06376638855780692,0.3533969010727056,0.133492252681764,0.6845238095238095,0.7858138300221701,0.09296781883194279,0.04052443384982122,2,1
1524,1634,0.8044812019918122,0.04528763769889843,0.17870257037943701,0.014075887392900856,0.7378048780487805,0.9373643813987923,0.014075887392900856,0.0,4,2
1525,1577,0.6950601123708642,0.0843373493975903,0.27330374128091317,0.07736207989854153,0.7848101265822784,0.8612482670504252,0.05136334812935954,0.02599873176918199,1,3
1526,1901,0.8050713671834522,0.05365597054182014,0.15044713308784846,0.01262493424513414,0.7277486910994765,0.9390412631055716,0.01262493424513414,0.0,1,2
1527,1681,0.718665961636332,0.06305770374776914,0.25817965496728135,0.030339083878643664,0.7159763313609467,0.884661643395069,0.02379535990481856,0.006543723973825104,1,3
1528,1848,0.7409159326879834,0.05411255411255411,0.24675324675324678,0.046536796536796536,0.7945945945945946,0.8927077800907757,0.017316017316017316,0.02922077922077922,3,3
1529,1969,0.6859602832366,0.09649568308786188,0.2747587607922804,0.062468257998984256,0.8527918781725888,0.8393502730761285,0.06043676993397664,0.002031488065007618,1,1
1530,2120,0.7178546379137788,0.07665094339622641,0.2472641509433963,0.05707547169811321,0.7924528301886793,0.8785068423230978,0.04575471698113207,0.011320754716981131,1,2
1531,1832,0.7679242152803556,0.045305676855895205,0.2281659388646288,0.012008733624454149,0.8695652173913043,0.9128452867685322,0.012008733624454149,0.0,2,2
1532,1676,0.7961594135725438,0.0510143198090692,0.1810859188544153,0.031026252983293555,0.8809523809523809,0.929805813022422,0.030429594272076373,0.0005966587112171838,2,1
1533,2007,0.7560759732223081,0.0687593423019432,0.24962630792227208,0.039860488290981565,0.9054726368159204,0.8958397495182943,0.039860488290981565,0.0,1,1
1534,1874,0.7545647868510859,0.06776947705442904,0.24706510138740667,0.05069370330843116,0.5425531914893617,0.8983427361977655,0.04855923159018143,0.0021344717182497333,5,1
1535,2008,0.6653240003873554,0.07519920318725093,0.32036852589641435,0.1399402390438247,0.8258706467661692,0.8267756181289826,0.08117529880478087,0.05876494023904383,2,1
1536,1670,0.7269022949049033,0.056886227544910184,0.2682634730538922,0.03652694610778443,0.8622754491017964,0.8771475438152114,0.03053892215568862,0.005988023952095809,1,2
1537,1723,0.6470065142514009,0.10446894950667446,0.3109692396982008,0.12013929193267557,0.6011560693641619,0.8228797829110229,0.07777132907719095,0.04236796285548462,3,2
1538,1738,0.7201031314195959,0.06098964326812428,0.27192174913693895,0.08745684695051784,0.8333333333333334,0.8716711011622956,0.08745684695051784,0.0,2,1
1539,1693,0.7506255888923371,0.05906674542232726,0.22787950383933842,0.0318960425280567,0.6705882352941176,0.9005003718481599,0.0318960425280567,0.0,3,1
1540,1752,0.7139125419818841,0.07191780821917804,0.2807648401826484,0.07191780821917808,0.6193181818181818,0.8771391012762869,0.05821917808219178,0.0136986301369863,2,1
1541,1730,0.7003562263302262,0.0716763005780347,0.26994219653179186,0.06820809248554913,0.861271676300578,0.8591971165352927,0.02716763005780347,0.041040462427745665,1,2
1542,1785,0.6105701420263839,0.11708683473389359,0.35126050420168065,0.1826330532212885,0.7653631284916201,0.7764331149379291,0.10476190476190476,0.07787114845938375,2,3
1543,1726,0.6797118140506787,0.07473928157589804,0.2859212050984936,0.07821552723059096,0.6589595375722543,0.8421057928066364,0.047508690614136734,0.03070683661645423,1,3
1544,1698,0.5837144689333089,0.1307420494699647,0.3710247349823321,0.19022379269729092,0.5294117647058824,0.7495129845898789,0.07891637220259129,0.11130742049469965,4,2
1545,1750,0.742205616181993,0.08571428571428574,0.2112571428571434,0.04057142857142857,0.8057142857142857,0.8967089654794452,0.037142857142857144,0.0034285714285714284,1,3
1546,1883,0.676691865220122,0.0849707912904939,0.29782262347318106,0.09771640998406797,0.7936507936507936,0.8400242328847713,0.055762081784386616,0.04195432819968136,1,1
1547,1680,0.6978070474179523,0.08928571428571427,0.2666666666666667,0.05654761904761905,0.6964285714285714,0.8685619301188777,0.041666666666666664,0.01488095238095238,2,1
1548,1934,0.7005887480376849,0.078076525336091,0.2631851085832472,0.05894519131334023,0.5721649484536082,0.8625155272368127,0.05894519131334023,0.0,3,2
1549,1693,0.6739413553334674,0.08151210868281156,0.3106910809214412,0.10868281157708211,0.6705882352941176,0.8340802839928912,0.07619610159480213,0.032486709982279975,2,2
1550,1858,0.7148869968339855,0.060279870828848225,0.26910656620021534,0.03498385360602799,0.543010752688172,0.8779378791520973,0.03444564047362755,0.0005382131324004305,1,2
1551,1681,0.6919253460814065,0.07911957168352168,0.2760261748958953,0.0761451516954194,0.7751479289940828,0.8628491662285906,0.03152885187388459,0.044616299821534804,1,2
1552,1943,0.7407277937297135,0.06999485331960886,0.23932063818836846,0.041173443129181676,0.8307692307692308,0.8885363544095183,0.03757076685537828,0.003602676273803397,3,3
1553,1768,0.6898097309016543,0.06957013574660637,0.3165158371040724,0.11142533936651584,0.7627118644067796,0.8528535338244884,0.0746606334841629,0.03676470588235294,2,1
1554,1932,0.7263550447327568,0.0768633540372671,0.2660455486542443,0.043478260869565216,0.8814432989690721,0.8791833119450942,0.043478260869565216,0.0,2,4
1555,1740,0.768992255241621,0.047126436781609216,0.22534482758620694,0.021839080459770115,0.8103448275862069,0.9096927575116679,0.021839080459770115,0.0,1,2
1556,1583,0.7357990722303003,0.0587492103600758,0.25521162349968407,0.04421983575489577,0.6163522012578616,0.8974675426364669,0.04421983575489577,0.0,1,1
1557,1582,0.6639600199836032,0.08154235145385584,0.3217446270543616,0.12389380530973451,0.9308176100628931,0.8328153044070142,0.07964601769911504,0.04424778761061947,5,5
1558,1694,0.6968130885546344,0.09976387249114524,0.2399055489964581,0.026564344746162927,0.711764705882353,0.8559883904466149,0.026564344746162927,0.0,2,1
1559,1623,0.6420048894177942,0.09242144177449169,0.3203943314849045,0.1423290203327172,0.7239263803680982,0.8119807026795711,0.08133086876155268,0.06099815157116451,3,3
1560,1773,0.6947232569922662,0.08742244782853914,0.23970671178793004,0.0631697687535251,0.6685393258426966,0.8527592632351899,0.0631697687535251,0.0,2,2
1561,1585,0.7160243860621455,0.0725552050473186,0.2543848580441642,0.050473186119873815,0.7672955974842768,0.8794042057817326,0.033438485804416405,0.017034700315457414,1,3
1562,1946,0.7303050106167889,0.05549845837615619,0.27312435765673176,0.047276464542651594,0.7948717948717948,0.8841826150666041,0.024665981500513873,0.022610483042137718,2,1
1563,1923,0.6661084566648866,0.07228289131565258,0.32657306292251687,0.14092563702548103,0.8082901554404145,0.8231701575473712,0.059802392095683825,0.0811232449297972,2,2
1564,1598,0.77428489157154,0.05319148936170215,0.172090112640801,0.02065081351689612,0.65625,0.9240698267182518,0.02065081351689612,0.0,1,1
1565,1677,0.7422444937151385,0.07096004770423375,0.25342874180083486,0.03577817531305903,0.8452380952380952,0.8976595131994375,0.035181872391174714,0.0005963029218843172,2,2
1566,1773,0.6853733682959545,0.08121827411167515,0.2820078962210942,0.05583756345177665,0.8539325842696629,0.8501830013583516,0.05358150028200789,0.0022560631697687537,1,1
1567,1634,0.689470173882838,0.07190942472460221,0.29602203182374537,0.0832313341493268,0.5609756097560976,0.854619309337738,0.06303549571603427,0.020195838433292534,2,3
1568,1917,0.7383756096231916,0.05112154407929048,0.2608242044861763,0.0406885758998435,0.828125,0.8905957908371693,0.040166927490871154,0.0005216484089723526,1,1
1569,1609,0.690578000190389,0.08017402113113736,0.3020509633312617,0.10254816656308266,0.5900621118012422,0.8517170555007794,0.06339341205717837,0.03915475450590429,1,2
1570,1883,0.7705418842208074,0.04407859798194369,0.2246415294742432,0.02973977695167286,0.7566137566137566,0.9135976883890548,0.025491237387148168,0.004248539564524694,3,1
1571,1917,0.7189093641481172,0.07198748043818468,0.2655190401669275,0.05894627021387585,0.7760416666666666,0.8768822742361433,0.046948356807511735,0.011997913406364111,2,1
1572,2246,0.7494394990489252,0.058325912733748875,0.23731077471059658,0.0578806767586821,0.6044444444444445,0.88933804785498,0.05431878895814782,0.003561887800534283,1,1
1573,1598,0.7094157780107078,0.07446808510638298,0.24593241551939926,0.025657071339173967,0.81875,0.8775830373731303,0.025657071339173967,0.0,2,2
1574,1772,0.7851320951597955,0.04514672686230248,0.2036681715575621,0.012415349887133182,0.8258426966292135,0.9274102781064498,0.012415349887133182,0.0,2,1
1575,1590,0.6679141702727526,0.0792452830188679,0.2989308176100632,0.1,0.5849056603773585,0.8384647899639551,0.08679245283018867,0.013207547169811321,1,2
1576,1760,0.7326014359929268,0.05625000000000002,0.2557954545454547,0.042045454545454546,0.7329545454545454,0.888841933405415,0.031818181818181815,0.010227272727272727,2,1
1577,1851,0.7500640037221527,0.04970286331712581,0.23878984332793085,0.021609940572663425,0.6344086021505376,0.9046277498078686,0.015126958400864398,0.006482982171799027,2,3
1578,1630,0.668015431111969,0.07883435582822085,0.3067484662576687,0.12515337423312883,0.5950920245398773,0.8370734406887262,0.0785276073619632,0.046625766871165646,1,3
1579,1970,0.7639723542963581,0.05228426395939087,0.22492385786802035,0.023350253807106598,0.7309644670050761,0.9102545001648362,0.02131979695431472,0.0020304568527918783,2,3
1580,1869,0.7270474765111832,0.0609951845906902,0.28325307651150344,0.0754414125200642,0.732620320855615,0.875689949854536,0.04654895666131621,0.028892455858747994,1,1
1581,1634,0.704799024262909,0.06303549571603428,0.2837821297429621,0.06364749082007344,0.7804878048780488,0.8663811742765377,0.025703794369645042,0.037943696450428395,1,1
1582,2039,0.8205558063992282,0.03580186365865623,0.16576753310446302,0.014222658165767533,0.8774509803921569,0.9415516940811788,0.012260912211868563,0.00196174595389897,3,4
1583,1814,0.7446248258390616,0.06174200661521498,0.22772877618522605,0.0402425578831312,0.7142857142857143,0.9012552052374964,0.038037486218302094,0.002205071664829107,2,1
1584,1806,0.7274260100699987,0.05758582502768547,0.27297895902547065,0.044296788482835,0.7955801104972375,0.8792958440079932,0.02823920265780731,0.016057585825027684,2,1
1585,1685,0.664759410580262,0.08486646884272997,0.32166172106824925,0.11750741839762611,0.7869822485207101,0.8334362297559783,0.07062314540059347,0.04688427299703264,2,2
1586,1571,0.7438269149915343,0.06429026098026736,0.22469764481222154,0.04073838319541693,0.5949367088607594,0.8968047397734823,0.025461489497135583,0.015276893698281349,1,1
1587,1732,0.761201603829962,0.06639722863741337,0.2233833718244804,0.01789838337182448,0.8333333333333334,0.9113280646772381,0.01789838337182448,0.0,2,1
1588,1688,0.7304224468936158,0.07257109004739334,0.26362559241706157,0.022511848341232227,0.834319526627219,0.8891927782574734,0.022511848341232227,0.0,1,1
1589,1882,0.6986745380109023,0.08660998937300743,0.26349628055260366,0.03294367693942614,0.746031746031746,0.8622814764760739,0.03294367693942614,0.0,4,2
1590,1651,0.7700260487105006,0.05572380375529973,0.2144155057540884,0.023622047244094488,0.8795180722891566,0.9150725102388303,0.023622047244094488,0.0,3,2
1591,1742,0.610983102157749,0.14179104477611942,0.34328358208955273,0.11595866819747416,0.8,0.7613632984168525,0.10907003444316878,0.006888633754305396,3,3
1592,1768,0.8101511504000625,0.052601809954751055,0.15214932126696834,0.007918552036199095,0.8870056497175142,0.9450217111042639,0.007918552036199095,0.0,1,1
1593,1974,0.7197567070544468,0.06940222897669712,0.25227963525835867,0.0243161094224924,0.8232323232323232,0.8782350313948236,0.02330293819655522,0.0010131712259371835,2,4
1594,1696,0.7206192243678576,0.06780660377358494,0.2617924528301887,0.02653301886792453,0.9352941176470588,0.8831326099867991,0.024174528301886794,0.0023584905660377358,2,4
1595,1837,0.7189547719371325,0.06967882416984211,0.25280348394120855,0.06096897114861187,0.717391304347826,0.876514994820431,0.04953728905824714,0.011431682090364725,1,1
1596,1759,0.7547769216429502,0.05116543490619663,0.23831722569641844,0.02274019329164298,0.75,0.9033403054052295,0.02274019329164298,0.0,2,3
1597,1622,0.7007359289561321,0.08138101109741058,0.27496917385943276,0.04192355117139334,0.7177914110429447,0.8664043931827937,0.027127003699136867,0.014796547472256474,4,3
1598,1862,0.7850744165118186,0.0725026852846401,0.1707841031149302,0.015037593984962405,0.5775401069518716,0.9266804503001415,0.015037593984962405,0.0,2,2
1599,2033,0.7626058337798076,0.05213969503197241,0.24377766847024096,0.02557796360059026,0.7990196078431373,0.9078249104944293,0.023610427939006393,0.001967535661583866,2,2
1600,1792,0.6932476241132319,0.08258928571428571,0.2743303571428573,0.056361607142857144,0.8777777777777778,0.8622750527886192,0.056361607142857144,0.0,1,1
1601,1842,0.6965089677999674,0.07817589576547232,0.27616720955483187,0.046145494028230184,0.8432432432432433,0.8570778548575926,0.046145494028230184,0.0,2,2
1602,1747,0.6819004159669904,0.07555809959931309,0.2921579851173441,0.09101316542644533,0.8171428571428572,0.8499257387652269,0.06067544361763022,0.03033772180881511,3,2
1603,1921,0.590035382478076,0.11087975013014051,0.34669442998438316,0.20978656949505467,0.6787564766839378,0.7508213358702007,0.1353461738677772,0.07444039562727746,3,1
1604,1573,0.7722979264333195,0.05340114431023518,0.2030514939605846,0.03178639542275906,0.7974683544303798,0.9183146576927177,0.03178639542275906,0.0,1,3
1605,1924,0.7473719285073678,0.05041580041580043,0.24168399168399168,0.009875259875259876,0.7875647668393783,0.8996681303474925,0.005197505197505198,0.004677754677754678,1,2
1606,1646,0.7481352430377106,0.05528554070473879,0.2284325637910085,0.02551640340218712,0.7515151515151515,0.9003657682383943,0.02551640340218712,0.0,1,1
1607,1991,0.6172212255884362,0.10999497739829234,0.3294826720241084,0.12656956303365144,0.63,0.7781288277704639,0.11652435961828227,0.010045203415369162,2,2
1608,1736,0.7111754856884684,0.07286866359447008,0.253168202764977,0.05587557603686636,0.8448275862068966,0.8760685280150554,0.05357142857142857,0.002304147465437788,4,4
1609,1785,0.715093290090226,0.07226890756302529,0.26252100840336146,0.04593837535014006,0.7988826815642458,0.8669638293366609,0.017927170868347338,0.028011204481792718,2,1
1610,1605,0.7346026064967905,0.06417445482866047,0.26105919003115263,0.0573208722741433,0.7950310559006211,0.8866656947308049,0.040498442367601244,0.016822429906542057,2,1
1611,1878,0.7874885333802885,0.04526091586794467,0.2071352502662407,0.026624068157614485,0.8031914893617021,0.9217518103556662,0.026624068157614485,0.0,1,2
1612,1824,0.7022901912154659,0.08251096491228069,0.29111842105263164,0.07017543859649122,0.7213114754098361,0.8639645244110082,0.0400219298245614,0.030153508771929825,1,2
1613,1826,0.6962846167938564,0.06790799561883909,0.2721796276013144,0.06571741511500548,0.7868852459016393,0.856622643304181,0.03066812705366922,0.03504928806133625,2,3
