replicate,caliper_minutes,support_status,unique_episode_pairs,median_priority_separation,share_priority_separation_ge_030,median_component_gap_F_continuity,median_component_gap_F_execution,median_component_gap_F_propagation,median_component_gap_P_time,median_component_gap_P_itinerary,median_component_gap_P_service,median_component_gap_R_operating
1645,5.0,SUPPORTED,6432,0.22387437465258478,0.3622512437810945,0.0,0.12949706746183126,0.23255235484196576,0.19622489367505,0.04282708360239956,0.0044258733373427825,0.11212503849671161
1646,5.0,SUPPORTED,6371,0.22264705882352948,0.3407628315805996,0.0,0.11089161225254376,0.21919739129197424,0.2529375295961871,0.022811683592561277,0.0015075214742236442,0.1495419667568058
1647,5.0,SUPPORTED,6489,0.222131593257205,0.35752812451841576,0.0,0.1091063374598675,0.23388425019580916,0.2174547579733655,0.029675988434281465,0.0,0.12458504810929298
1648,5.0,SUPPORTED,6083,0.21479713603818618,0.3572250534275851,0.0,0.10280930378939954,0.22181585347738486,0.23360215911708548,0.01449364896979226,0.0,0.12202355856527289
1649,5.0,SUPPORTED,6524,0.22720042417815484,0.37155119558553035,0.0,0.12401606507174782,0.23883566616968893,0.24476963239600544,0.034734926135053856,0.004352513086852198,0.17553523555958456
1650,5.0,SUPPORTED,6150,0.2318523153942428,0.3723577235772358,0.0,0.11520763762584929,0.22722166180883496,0.27071297826684404,0.027241319561013017,0.0,0.11522630290128291
1651,5.0,SUPPORTED,5931,0.22522522522522526,0.35744393862755014,0.0,0.10184334639651588,0.23361837530865168,0.22469769250159907,0.029078265776050556,0.0,0.11166226002687224
1652,5.0,SUPPORTED,6149,0.2112590799031477,0.3533907952512604,0.0,0.11041021181245116,0.21549634874536416,0.22934070821888275,0.013467110579429295,0.0,0.11229588164856731
1653,5.0,SUPPORTED,6133,0.23085955847815876,0.37436817218327084,0.0,0.11849207433827932,0.2597340591571991,0.24456415693324096,0.030742586771910444,0.0003581514121036994,0.11672018505632878
1654,5.0,SUPPORTED,6245,0.22981530343007917,0.37053642914331464,0.0,0.10613591201349395,0.22910714173922322,0.2193426696361408,0.029675988434281465,0.0,0.1851318898843603
1655,5.0,SUPPORTED,6099,0.205188679245283,0.3193966223971143,0.0,0.10568252093199754,0.23388425019580916,0.26385481236234504,0.04040095819951523,0.0012760266515179503,0.16138009938060624
1656,5.0,SUPPORTED,6041,0.2156723484848485,0.36086740605859957,0.0,0.09582648464300506,0.21725022703134078,0.2273723635284331,0.019304696150608005,0.0,0.15320043260580865
1657,5.0,SUPPORTED,6036,0.22900113507377984,0.3817097415506958,0.0,0.10968591306728356,0.23581022154530726,0.26046230407768345,0.023332884156147447,0.0,0.14052684884518385
1658,5.0,SUPPORTED,6619,0.22832052689352358,0.37392355340685907,0.0,0.11222519088414955,0.2193081548903137,0.23274406351165458,0.028495870076703705,0.0,0.12109937965869903
1659,5.0,SUPPORTED,6454,0.2254452926208652,0.3820886272079331,0.0,0.09423339095862021,0.19324071434202772,0.19153550340715003,0.029570037288029233,0.0,0.12202355856527289
1660,5.0,SUPPORTED,5941,0.2088145896656535,0.3332772260562195,0.0,0.10220880593501155,0.21855501430218283,0.2558390373978004,0.02112171862665206,0.0,0.17377589629031717
1661,5.0,SUPPORTED,6132,0.22872340425531915,0.3633398564905414,0.0,0.11504694941943269,0.23110075723654644,0.23461537425323817,0.03007708418017107,0.0,0.14330439788755034
1662,5.0,SUPPORTED,6648,0.23662306777645659,0.3760529482551143,0.0,0.11316823140992746,0.2308650461258499,0.2265551675937421,0.03313466372661448,0.0009854620655503988,0.14284114143808851
1663,5.0,SUPPORTED,6333,0.22476828012358396,0.3559134691299542,0.0,0.10768150125274105,0.22922469127179496,0.23027634296387972,0.021770092506896058,0.0,0.13843295052647592
1664,5.0,SUPPORTED,5998,0.22581493165089378,0.3667889296432144,0.0,0.11841683102401847,0.22440397489695013,0.2668845936570409,0.03024080112075034,0.0,0.14907636508987843
1665,5.0,SUPPORTED,6438,0.22673384706579736,0.37169928549238895,0.0,0.12067079446555369,0.23481675844698008,0.25882213856728253,0.02562926978303718,0.0026070801614325105,0.13940882590832193
1666,5.0,SUPPORTED,6396,0.2519897669130187,0.42073170731707316,0.0,0.10677843421752398,0.20529940055540216,0.27309539218308176,0.03007708418017107,0.0,0.1918860751669854
1667,5.0,SUPPORTED,6306,0.21882151029748287,0.35299714557564227,0.0,0.11817520728115644,0.21891075184103104,0.26826559857168714,0.03198143017707132,0.0013600132125926607,0.16081438749097288
1668,5.0,SUPPORTED,6263,0.23383500557413606,0.3741018681143222,0.0,0.1241004516324371,0.22302881276906197,0.23285256539232185,0.035670388067924344,0.0034328648061442285,0.1415535328211263
1669,5.0,SUPPORTED,6604,0.25980885311871227,0.43670502725620836,0.0,0.10987093700832172,0.2553902603656709,0.27153412790541553,0.02873822897668677,0.0,0.21686055646277966
1670,5.0,SUPPORTED,6447,0.2280540208717004,0.3635799596711649,0.0,0.109332922996734,0.2184274738858223,0.26761408257194286,0.024880247745826502,0.0,0.1616436652322171
1671,5.0,SUPPORTED,6546,0.22060570071258911,0.35884509624197986,0.0,0.1089015675619628,0.2270669822115453,0.23120473112362358,0.025363384152878025,0.0,0.11229588164856731
1672,5.0,SUPPORTED,5886,0.2227245328511151,0.3418280665987088,0.0,0.11347196375102026,0.2245714332951384,0.2714543603645084,0.032102317076731196,0.0,0.13363854343042475
1673,5.0,SUPPORTED,6119,0.22392254840724546,0.370321948030724,0.0,0.11849207433827932,0.23129844488280776,0.2377653451438975,0.02585869033535457,0.0,0.12458504810929298
1674,5.0,SUPPORTED,6101,0.2312646370023419,0.3792820849041141,0.0,0.1089015675619628,0.23029402741267405,0.2040517939525033,0.02695075240704435,0.0,0.13308947919867936
1675,5.0,SUPPORTED,6271,0.2355175688509022,0.394514431510126,0.0,0.10677843421752398,0.22487119649921983,0.27207895020790207,0.0263245077714346,0.0,0.13971454962156715
1676,5.0,SUPPORTED,5864,0.207138304652645,0.33441336971350616,0.0,0.10205100739013875,0.23454605140432244,0.2136458997958124,0.012079298984518238,0.0,0.16808561953948808
1677,5.0,SUPPORTED,5637,0.21752450980392155,0.34575128614511264,0.0,0.10984967596082507,0.2330395865894387,0.25819427653512617,0.03244687898189359,0.0,0.14396065969223015
1678,5.0,SUPPORTED,6018,0.2109375,0.34546360917248253,0.0,0.10444554247592082,0.21453390523231833,0.21294311234364804,0.020059101232529117,0.0,0.12611340247094632
1679,5.0,SUPPORTED,6336,0.22427925381571506,0.3851010101010101,0.0,0.11344323915438834,0.23857790969486825,0.2856756529199218,0.034306266801871925,0.00021097131119690582,0.13346730225021022
1680,5.0,SUPPORTED,6447,0.21406913280776224,0.3396928804094928,0.0,0.10629569535718902,0.22919219983741634,0.22537719816380233,0.024319100162781576,0.0,0.1378317926311865
1681,5.0,SUPPORTED,6587,0.244815668202765,0.4071656292697738,0.0,0.12295782201759076,0.24871396553132052,0.2289763755896139,0.04270437832379175,0.0013667583308868319,0.12928642828483133
1682,5.0,SUPPORTED,6426,0.21227446692181517,0.343448490507314,0.0,0.11760610487576306,0.2245714332951384,0.2491869418588943,0.029675988434281465,0.0,0.12109937965869903
1683,5.0,SUPPORTED,5972,0.21836625734116394,0.351808439383791,0.0,0.12712819069651354,0.2518460033730393,0.26194893268913455,0.026908514311715488,0.0044258733373427825,0.1431443207489792
1684,5.0,SUPPORTED,5841,0.22611464968152867,0.3706557096387605,0.0,0.1133657774959882,0.2386664517180179,0.260193573954165,0.021910162195480566,0.0,0.19123918991535904
1685,5.0,SUPPORTED,6389,0.23190045248868785,0.38190640162779776,0.0,0.096152206105591,0.2304087089332274,0.2343887506034972,0.02094530515240218,0.0,0.13170409875456246
1686,5.0,SUPPORTED,6301,0.23507462686567165,0.38501825107125853,0.0,0.11243982938088652,0.2397297274375525,0.2051393696297783,0.029373928687196297,0.0,0.10580795065353499
1687,5.0,SUPPORTED,6011,0.2077997671711292,0.34886042255864247,0.0,0.1107758104695035,0.24580279796321114,0.2376943457713098,0.03385788864048994,0.0009701909659514717,0.17144634360447528
1688,5.0,SUPPORTED,6233,0.23358862144420134,0.38472645596021177,0.0,0.1156610435984262,0.23547732773373842,0.2753168543449612,0.030031186658394812,0.0,0.1591789325233549
1689,5.0,SUPPORTED,6552,0.23463056965595036,0.3847680097680098,0.0,0.10425676041944958,0.21798709513386727,0.23461537425323817,0.030895056233122574,0.0,0.13336994534769714
1690,5.0,SUPPORTED,6528,0.2150568181818182,0.3481924019607843,0.0,0.12859169314633867,0.23392562462249777,0.2292093578789423,0.03367549323860477,0.0033749495961990852,0.12458504810929298
1691,5.0,SUPPORTED,6435,0.23471943887775554,0.38632478632478634,0.0,0.11591631343735026,0.23408238275442267,0.22514457275306393,0.027143173007895566,0.0,0.13662025043258974
1692,5.0,SUPPORTED,6589,0.21623335447051362,0.3521019881620883,0.0,0.1145544607339683,0.22833588856150083,0.23712107141388752,0.033729660418308105,0.0016292118245341044,0.15661593248369166
1693,5.0,SUPPORTED,6193,0.21663244353182753,0.34248344905538514,0.0,0.1259233264613639,0.25529051961275057,0.2432180292221107,0.040118202465058234,0.0044258733373427825,0.10632756213890376
1694,5.0,SUPPORTED,6570,0.22799208704253215,0.38006088280060885,0.0,0.10543313772787395,0.2200653547730324,0.2219710715840082,0.025363384152878025,0.0,0.12001988340904927
1695,5.0,SUPPORTED,6451,0.22920302501454337,0.3686250193768408,0.0,0.11226846988189632,0.22522612748434762,0.2689670645226011,0.042989519046495964,0.0044258733373427825,0.14391864488337291
1696,5.0,SUPPORTED,6396,0.226123595505618,0.400093808630394,0.0,0.09381243029458669,0.21334259943695366,0.25678904738945185,0.020846880460720533,0.0,0.1259662386088167
1697,5.0,SUPPORTED,6333,0.22413793103448276,0.35828201484288646,0.0,0.1107758104695035,0.2304087089332274,0.2457986849973857,0.03007708418017107,0.0,0.0932213980704546
1698,5.0,SUPPORTED,6110,0.21985633658286308,0.34500818330605565,0.0,0.11185936588671742,0.23390493740915347,0.23513301646556956,0.025363384152878025,0.00040171461946134773,0.15025588842977725
1699,5.0,SUPPORTED,6534,0.2387904066736184,0.38950107131925316,0.0,0.10858756185200899,0.22706294959905918,0.23450206242836769,0.025363384152878025,0.0,0.13147256368557342
1700,5.0,SUPPORTED,6189,0.2367816091954023,0.3829374697043141,0.0,0.12043068683576166,0.23771330052691464,0.22979779545889234,0.033968650208894766,0.0,0.12071797859389335
1701,5.0,SUPPORTED,6412,0.2167769092002405,0.3527760449157829,0.0,0.11648169004210268,0.22765955177637787,0.2534223998386509,0.04229565094649074,0.007028396524425765,0.1357992968700019
1702,5.0,SUPPORTED,5969,0.214075382803298,0.33791254816552185,0.0,0.11082094809898974,0.2168220891474023,0.2199492807112282,0.023462159672026833,0.0,0.1382783351749822
1703,5.0,SUPPORTED,6468,0.20841423948220072,0.32498453927025356,0.0,0.1124167104426652,0.23366599408909666,0.24978537828597736,0.03007708418017107,0.0,0.12458504810929298
1704,5.0,SUPPORTED,6631,0.21777777777777776,0.34067259840144776,0.0,0.11691812042353378,0.21855361911076399,0.21776285363436765,0.02939084771157725,0.0024833344159289686,0.15513016775763344
1705,5.0,SUPPORTED,6393,0.2302469135802469,0.37150007821054276,0.0,0.11997580255710466,0.23361837530865168,0.26657299289752956,0.03244687898189359,0.0,0.13154000346548855
1706,5.0,SUPPORTED,6015,0.24483695652173915,0.4079800498753117,0.0,0.11157331397921288,0.24129015115138702,0.22172679968612463,0.019110550160390975,0.0,0.1595292361918837
1707,5.0,SUPPORTED,5981,0.2125220458553792,0.3352282227052332,0.0,0.1217358085574265,0.21605603710400156,0.2917662206275235,0.040118202465058234,0.00424265170753871,0.08015626138076189
1708,5.0,SUPPORTED,6141,0.22588099364529174,0.35596808337404334,0.0,0.12121701325283046,0.23979707253282015,0.2707893599709224,0.02808686801946953,0.0010648732380598956,0.10458541575497185
1709,5.0,SUPPORTED,6415,0.23606447280053727,0.3887763055339049,0.0,0.12221488875279041,0.22610405577843415,0.21967894750008019,0.03623311933596379,0.0005279945910060847,0.14366234715271275
1710,5.0,SUPPORTED,6283,0.22427983539094648,0.36781792137513925,0.0,0.10781310189357846,0.23644248918059968,0.2343887506034972,0.02932278279181913,0.0,0.18114548234163086
1711,5.0,SUPPORTED,6268,0.2244712990936556,0.3832163369495852,0.0,0.11014443706738966,0.2317244548235965,0.19552702077131107,0.028503438950400254,0.0,0.14152301067879303
1712,5.0,SUPPORTED,6192,0.2269541778975741,0.3669250645994832,0.0,0.12083099654067639,0.2312740805395152,0.2590929729302657,0.025363384152878025,0.0009831782413261174,0.17434668003115802
1713,5.0,SUPPORTED,6210,0.20388076490438695,0.33687600644122384,0.0,0.10737841560587502,0.22095810313449907,0.2485550091551622,0.026026343598790722,0.0009578554335045123,0.12536194272106516
1714,5.0,SUPPORTED,6799,0.237413884472708,0.39314605088983673,0.0,0.10894987051006089,0.23511244693654584,0.22017564278705082,0.031285094098264,0.0,0.10812857090204483
1715,5.0,SUPPORTED,6717,0.20584958217270188,0.3422658925115379,0.0,0.11512794243430617,0.22221019716234874,0.24004880144304047,0.027566511923104227,0.0,0.12458504810929298
1716,5.0,SUPPORTED,6147,0.2362784471218206,0.3917358060842687,0.0,0.09135699204018558,0.21124664956587363,0.235154354717889,0.021617790249515545,0.0,0.10980660156251268
1717,5.0,SUPPORTED,6429,0.21742386420369453,0.37626380463524656,0.0,0.1063834486689399,0.22245246244457598,0.22589994004549746,0.02462527567330453,0.0,0.12109937965869903
1718,5.0,SUPPORTED,6378,0.22915398660986003,0.3896205707118219,0.0,0.1171529455053079,0.23914533458899717,0.25682867884426125,0.031570736517033876,0.0,0.12109937965869903
1719,5.0,SUPPORTED,6394,0.2241764377442769,0.366437284954645,0.0,0.10879279215146967,0.22722166180883496,0.20746425542707705,0.030742586771910444,0.0,0.11681463400731923
1720,5.0,SUPPORTED,6461,0.22474057891862376,0.3804364649435072,0.0,0.11347595440562008,0.21891075184103104,0.24458910794466013,0.025363384152878025,0.0,0.1591789325233549
1721,5.0,SUPPORTED,6337,0.2237189646064448,0.35379517121666404,0.0,0.12521994155449107,0.24316239275679336,0.2343887506034972,0.042633841770302355,0.0044258733373427825,0.14152301067879303
1722,5.0,SUPPORTED,6155,0.20842889908256879,0.34524776604386676,0.0,0.1260539434425642,0.21904850035455264,0.2729383981673435,0.029699361911980655,0.0025343679973950798,0.1289130501216278
1723,5.0,SUPPORTED,6175,0.22867737948084055,0.36404858299595144,0.0,0.109332922996734,0.21642144241492225,0.21644099166496333,0.038163330546315294,0.0,0.17863571965135633
1724,5.0,SUPPORTED,6244,0.20289443813847896,0.3195067264573991,0.0,0.12133083878785217,0.22817988852874416,0.2399412413820255,0.038334272611658726,0.0019850387575540817,0.08803760646842419
1725,5.0,SUPPORTED,6559,0.24588665447897629,0.4021954566244854,0.0,0.10703420298180873,0.2408141789931075,0.23504327232146824,0.02165145930865449,0.0,0.16895772218704225
1726,5.0,SUPPORTED,5881,0.21228266965787995,0.33565720115626596,0.0,0.1251410953974461,0.2321573794120923,0.25772245798960225,0.034089326663716155,0.005781714972307991,0.11229588164856731
1727,5.0,SUPPORTED,6190,0.21884142773551785,0.34636510500807755,0.0,0.11703548237325298,0.2304163665918168,0.24844512069815683,0.039938902344759865,0.0037589373530518815,0.1361541250254959
1728,5.0,SUPPORTED,6374,0.22780748663101602,0.3788829620332601,0.0,0.11185847775448082,0.22757339098170606,0.25760299752732146,0.030636522375227262,0.0,0.12202355856527289
1729,5.0,SUPPORTED,6240,0.2076320371445154,0.3235576923076923,0.0,0.11416896347723457,0.2220538956031689,0.24466793042592572,0.03598548864489,0.0,0.14130644768010828
1730,5.0,SUPPORTED,6145,0.21878547105561857,0.35117982099267697,0.0,0.10566794762031778,0.2328948176436401,0.24437570232104303,0.0188297266708144,0.0,0.16904685171321035
1731,5.0,SUPPORTED,6304,0.2094554159186116,0.3323286802030457,0.0,0.10264922255352274,0.217088859817857,0.2127153506642494,0.038174155115379915,0.0,0.11717306168866347
1732,5.0,SUPPORTED,6329,0.23294762484774667,0.39326907884341916,0.0,0.12084273862488137,0.21909443617987565,0.24209260460410498,0.020059101232529117,0.0017739748466578057,0.16893708407878874
1733,5.0,SUPPORTED,6244,0.24123303167420812,0.40374759769378604,0.0,0.10034112870764957,0.22657853404125317,0.24221170836757128,0.020144656901673157,0.0,0.21144095876745098
1734,5.0,SUPPORTED,6726,0.24003769520732363,0.3966696402022004,0.0,0.1235262103026103,0.23766453196564377,0.2833170242083424,0.028508887092737883,0.002423679348811766,0.1362547017633915
1735,5.0,SUPPORTED,6465,0.2317559863169898,0.38391337973704565,0.0,0.11180099674418348,0.22862731689099877,0.242269562839514,0.03083910530110004,0.0,0.12169280424714088
1736,5.0,SUPPORTED,6281,0.22164948453608252,0.3618850501512498,0.0,0.11461636210301282,0.22015762854907575,0.26072448480253657,0.03873238019969158,0.0010361824404375233,0.09656713996082544
1737,5.0,SUPPORTED,6067,0.22732394366197184,0.3682215262897643,0.0,0.11301725019738493,0.22487119649921983,0.24877718784248376,0.028041089756248673,0.0,0.15578416353091598
1738,5.0,SUPPORTED,6014,0.21680216802168023,0.3673096109078816,0.0,0.11145251841448686,0.22701220162410973,0.21896636029807087,0.012522120308786392,0.0,0.19616040203254662
1739,5.0,SUPPORTED,6627,0.21178793006204172,0.35083748302399276,0.0,0.10859980130973368,0.22563620552549835,0.23520339078754587,0.038163330546315294,0.0013600132125926607,0.12109937965869903
1740,5.0,SUPPORTED,6433,0.23563829787234042,0.38551220270480335,0.0,0.11586275916752886,0.2296234117820859,0.2337242790277152,0.02359421610849173,0.0,0.12109937965869903
1741,5.0,SUPPORTED,5986,0.22398929845422116,0.3755429335115269,0.0,0.12020353627977948,0.2237443923149841,0.23371810693810857,0.036732418714283815,0.00025180434281165884,0.15104875072138385
1742,5.0,SUPPORTED,5808,0.19458518049398352,0.30733471074380164,0.0,0.10721645787739378,0.22855040888174766,0.25377257856658286,0.029373928687196297,0.0,0.1260944403527171
1743,5.0,SUPPORTED,6200,0.23895027624309392,0.3896774193548387,0.0,0.11623589831459175,0.23401412332896146,0.2797681691069849,0.03804009230976165,0.0018855377006319748,0.10894934061291636
1744,5.0,SUPPORTED,6389,0.21194190424959647,0.34183753326029115,0.0,0.10737841560587502,0.24182643579812477,0.24112663981960905,0.029485231637599724,0.003397684774882284,0.13170409875456246
1745,5.0,SUPPORTED,5887,0.22672176308539949,0.3720061151690165,0.0,0.1068676711926374,0.22443624553224165,0.24727938384777826,0.029078265776050556,0.0,0.13868890684098006
1746,5.0,SUPPORTED,6436,0.23543015726179461,0.3674642635177129,0.0,0.10636760144480403,0.20847831075698214,0.22171293719363985,0.02552369332068991,0.0,0.12703322002718753
1747,5.0,SUPPORTED,6459,0.22636965683323299,0.37250348351137946,0.0,0.11408054668017945,0.22706294959905918,0.20021979453239627,0.02053585140702842,0.0,0.11893330262973904
1748,5.0,SUPPORTED,6551,0.22507462686567162,0.3715463288047626,0.0,0.10575421650291364,0.21797905526759986,0.258113136369492,0.03384938201924292,0.0,0.15947126718237994
1749,5.0,SUPPORTED,5907,0.2145328719723183,0.32808532249873035,0.0,0.10614995446110914,0.23644248918059968,0.2776301557839097,0.026026343598790722,0.001150869236500606,0.17052364856936036
1750,5.0,SUPPORTED,6347,0.22458357265939116,0.35701906412478335,0.0,0.11349464174769569,0.23092677176466997,0.2027174599645637,0.029570037288029233,0.0005051252544817477,0.13325080137591183
1751,5.0,SUPPORTED,6400,0.23232451678535096,0.3825,0.0,0.12962961781715204,0.23314748528683218,0.28424530069859866,0.025363384152878025,0.005279763028715469,0.15202994137071074
1752,5.0,SUPPORTED,6408,0.21830238726790446,0.3470661672908864,0.0,0.11583100844184044,0.22828187762061147,0.27468229393770194,0.029675988434281465,0.0,0.15365856164135042
1753,5.0,SUPPORTED,6023,0.21221771858714533,0.34019591565664953,0.0,0.11586275916752886,0.23251977308069305,0.23461537425323817,0.027917939746020484,0.002959343127953061,0.15288975974544883
1754,5.0,SUPPORTED,6550,0.23800290838584587,0.38076335877862594,0.0,0.11424094573286464,0.2123933755441888,0.2595293992502815,0.023093545441727314,0.0,0.19976008643258775
1755,5.0,SUPPORTED,6470,0.2137380191693291,0.35595054095826895,0.0,0.11014443706738966,0.23533622482735694,0.2747520657081747,0.03030384867002693,0.0001479317804878328,0.1461736490346084
1756,5.0,SUPPORTED,6650,0.22427515633882894,0.3457142857142857,0.0,0.11435340315459623,0.21898580930428588,0.2534223998386509,0.03769865463381333,0.0004495688996470279,0.15403989819751596
1757,5.0,SUPPORTED,6295,0.2401224262659989,0.38220810166799046,0.0,0.11482927257962083,0.2478356800941701,0.2529375295961871,0.027571994797663337,0.0,0.14140768852084878
1758,5.0,SUPPORTED,6041,0.20843301435406703,0.34100314517464,0.0,0.10994289334901075,0.23070445467717382,0.21949855481661407,0.029993662520468485,0.0,0.13693487741402366
1759,5.0,SUPPORTED,5849,0.22171688459351904,0.3674132330312874,0.0,0.11180099674418348,0.22709796092240142,0.25441756066378984,0.02433863406984038,0.0,0.13363854343042475
1760,5.0,SUPPORTED,6263,0.2314521242866201,0.37697589014849114,0.0,0.11809672686435713,0.23080332048702984,0.24437570232104303,0.023025030491965998,0.0004495688996470279,0.16478955561760814
1761,5.0,SUPPORTED,6528,0.2288135593220339,0.36412377450980393,0.0,0.10737841560587502,0.2030976961186413,0.23279831445198823,0.032157630964892145,0.0,0.1326079034458007
1762,5.0,SUPPORTED,6421,0.2329974811083123,0.39215075533406013,0.0,0.11994922997124302,0.2118200186756439,0.2355921532789798,0.03429035730616649,0.0044258733373427825,0.12458504810929298
1763,5.0,SUPPORTED,6400,0.2257396449704142,0.3715625,0.0,0.11424094573286464,0.22879032130585988,0.27211191175895216,0.02049832726910209,0.0019502170715051748,0.16957462928257883
1764,5.0,SUPPORTED,6511,0.22445363260484347,0.37551835355552143,0.0,0.1145544607339683,0.230501810432179,0.25746060606621024,0.02714682960242218,0.0,0.16439148773206394
1765,5.0,SUPPORTED,6521,0.2602533172496984,0.4322956601748198,0.0,0.10823952622355565,0.22245246244457598,0.21946750160901699,0.024877055372120847,0.0,0.16232800059668048
1766,5.0,SUPPORTED,6342,0.21961152882205515,0.36581520025228637,0.0,0.11450301118962022,0.23771330052691464,0.23177374862111474,0.030131580246844872,0.0,0.10616033986459028
1767,5.0,SUPPORTED,6211,0.2442788717402874,0.4121719529866366,0.0,0.09198315494601789,0.22891690186070635,0.21306788486705805,0.025363384152878025,0.0,0.13176775407046082
1768,5.0,SUPPORTED,5933,0.21873322597960276,0.3537839204449688,0.0,0.11913690565373095,0.22522612748434762,0.22798807697497933,0.03429035730616649,0.0,0.18179822348174635
1769,5.0,SUPPORTED,5915,0.21247113163972287,0.3379543533389687,0.0,0.10859345362451156,0.21919739129197424,0.23169185255375419,0.019984181533845607,0.0,0.12413390674919358
1770,5.0,SUPPORTED,6191,0.21970554926387315,0.3285414311096753,0.0,0.10769670011557977,0.21583305613021372,0.273931991467021,0.02112171862665206,0.0,0.16930329896276816
1771,5.0,SUPPORTED,6395,0.24762187871581443,0.40844409695074274,0.0,0.10967533327553097,0.2529842718781678,0.268670825326979,0.037841037375140524,0.0,0.15675975494046337
1772,5.0,SUPPORTED,6769,0.21967895362663498,0.359580440242281,0.0,0.11461636210301282,0.22696145364916032,0.2273723635284331,0.032002310153006225,0.0,0.16112190671265125
1773,5.0,SUPPORTED,6068,0.2412008281573499,0.40754779169413313,0.0,0.10148683545242053,0.22820501405180943,0.2381416037379554,0.02359421610849173,0.0,0.18179822348174635
1774,5.0,SUPPORTED,6280,0.21563034797490016,0.33885350318471336,0.0,0.10081625656354898,0.20745484804186837,0.2181406266538185,0.02112171862665206,0.0,0.12458504810929298
1775,5.0,SUPPORTED,6183,0.2185280826339574,0.3495067119521268,0.0,0.11692426624187433,0.2230098540386135,0.24221170836757128,0.031720602723098235,0.0,0.12458504810929298
1776,5.0,SUPPORTED,6079,0.222489476849068,0.3538410922849153,0.0,0.12138615163755327,0.23171764538400483,0.23950554699298476,0.03457492527908357,0.0,0.15858325881795504
1777,5.0,SUPPORTED,6320,0.20101351351351354,0.32104430379746834,0.0,0.11349464174769569,0.21345018041265584,0.23822157371949426,0.03536942346208691,0.0009153467346805031,0.09770232155130185
1778,5.0,SUPPORTED,5901,0.21778821074595722,0.3531604812743603,0.0,0.11692426624187433,0.2280124826761493,0.23606730523191521,0.030986913464375498,0.0,0.15285438014252567
1779,5.0,SUPPORTED,6324,0.23127948113207547,0.3845667299177736,0.0,0.10905394237488517,0.23766453196564377,0.26600754454967684,0.015871849381579907,0.0,0.20431135087274016
1780,5.0,SUPPORTED,6330,0.2340490797546012,0.37345971563981045,0.0,0.10787715625980022,0.21186944046554024,0.23772984545760364,0.03244687898189359,0.0,0.13154000346548855
1781,5.0,SUPPORTED,6068,0.2166172106824926,0.34541858932102837,0.0,0.10879404204195664,0.21124664956587363,0.25722558003902807,0.015321775840904708,0.0,0.15365856164135042
1782,5.0,SUPPORTED,6183,0.23372629420809843,0.3736050460941291,0.0,0.11534646213027255,0.22817988852874416,0.2673563902558658,0.02516465944622171,0.0,0.1289130501216278
1783,5.0,SUPPORTED,6376,0.24668435013262596,0.40997490589711416,0.0,0.10881982108334981,0.23092677176466997,0.2929914286076125,0.029675988434281465,0.0,0.1314494459889829
1784,5.0,SUPPORTED,6225,0.22552447552447552,0.3591967871485944,0.0,0.1249120136163743,0.20851843231939712,0.2227074053007766,0.03429035730616649,0.0,0.12383098468417288
1785,5.0,SUPPORTED,6447,0.22692697768762676,0.37381727935473863,0.0,0.11502003347884651,0.23771330052691464,0.22732425872540485,0.030478051162751603,0.0007380293255913606,0.1502613236370115
1786,5.0,SUPPORTED,6213,0.22366863905325446,0.33751810719459197,0.0,0.12214489972338388,0.2193081548903137,0.24343852963883642,0.03007708418017107,0.0,0.09656235553354536
1787,5.0,SUPPORTED,6018,0.23397274103987886,0.38883349950149554,0.0,0.09486326833479322,0.21923028547316786,0.22939016812265756,0.0257175514018899,0.0,0.14308903235942125
1788,5.0,SUPPORTED,6053,0.20690747782002533,0.3221543036510821,0.0,0.1241559782877199,0.238795764761744,0.24674766814668636,0.03854573842126924,0.003397684774882284,0.13330285854787932
1789,5.0,SUPPORTED,6457,0.22122093023255812,0.36936657890661295,0.0,0.11475152735170921,0.2264841363961751,0.24482440381156462,0.024224179927414925,0.0,0.16809040997177355
1790,5.0,SUPPORTED,6298,0.21409359870898328,0.3515401714830105,0.0,0.10618349808774999,0.20659688401743692,0.2343887506034972,0.036185754729154467,0.0,0.17567751115420832
1791,5.0,SUPPORTED,6686,0.22494068801897982,0.37436434340412805,0.0,0.1112191266453438,0.23392562462249777,0.2548873480323739,0.037770791795291095,0.0,0.10106517001430074
1792,5.0,SUPPORTED,6402,0.2366233766233766,0.3931583880037488,0.0,0.1152569881966751,0.22896551221599087,0.2757295592352279,0.03648437097262183,0.0,0.17513304335356422
1793,5.0,SUPPORTED,6153,0.21776281719316415,0.3612871769868357,0.0,0.11064045397416422,0.23392562462249777,0.2027845124037905,0.027309161473719003,0.0,0.13868890684098006
1794,5.0,SUPPORTED,6168,0.23164377072477493,0.39283398184176394,0.0,0.11498557768699008,0.2250533798141988,0.26289381330643447,0.030742586771910444,0.0,0.16519382356200363
1795,5.0,SUPPORTED,6417,0.2168458781362007,0.3523453327099891,0.0,0.10768150125274105,0.21047056161806257,0.2355659805992607,0.029042921420256176,0.0,0.11170827400442153
1796,5.0,SUPPORTED,6136,0.21125730994152048,0.33572359843546284,0.0,0.11927899850450252,0.24203092728615322,0.2491869418588943,0.029675988434281465,0.0037375264530569623,0.11833294979296624
