stage,q,domain,A_reference,A_comparator,value_retained
PRE,0.05,P_time,3.0824404174576303,2.6275643618794984,0.852429895156478
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_time,4.539852632361,4.084976576782868,0.8998037838638897
PRE,0.05,P_itinerary,0.0,0.0,
PRE,0.05,P_itinerary,0.0,0.0,
PRE,0.05,P_itinerary,0.0,0.0,
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,0.2997599044890719,0.2997599044890719,1.0
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.2997599044890719,0.08460499188844255
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,3.54305222183965,0.8322941821494534,0.23490881026791735
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_itinerary,4.199418519534485,1.4886604798442882,0.3544920500110833
PRE,0.05,P_service,0.0,0.0,
PRE,0.05,P_service,0.0,0.0,
PRE,0.05,P_service,0.0,0.0,
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,4.023612112472963,4.023612112472963,1.0
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,4.023612112472963,0.6441946189254517
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,6.245957346220225,6.21070257322617,0.9943555853746922
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,P_service,9.652810986636272,9.617556213642217,0.9963477195354946
PRE,0.05,R_operating,0.0,0.0,
PRE,0.05,R_operating,0.0,0.0,
PRE,0.05,R_operating,0.0,0.0,
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.2904508229345084,0.2904508229345084,1.0
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.2904508229345084,0.5402844346342299
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.5375887297792361,0.30413534305989753,0.5657398048221592
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
PRE,0.05,R_operating,0.9253539152909069,0.6919005285715685,0.7477144875472356
TURN,0.05,F,0.0,0.0,
TURN,0.05,F,0.0,0.0,
TURN,0.05,F,0.0,0.0,
TURN,0.05,F,0.0,0.0,
TURN,0.05,F,0.6428345565604247,0.6428345565604247,1.0
TURN,0.05,F,0.6428345565604247,0.6428345565604247,1.0
TURN,0.05,F,0.6428345565604247,0.6428345565604247,1.0
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,0.6428345565604247,0.5166271631376385
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.2442910524802628,1.5373857077987243,1.2355515252916363
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.2663279096678117,1.1485352300202878
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,1.97323325434935,2.9617340842101423,1.5009548808697422
TURN,0.05,F,2.496904782321165,2.9617340842101423,1.1861622057757701
TURN,0.05,F,2.496904782321165,2.9617340842101423,1.1861622057757701
TURN,0.05,F,2.496904782321165,2.9617340842101423,1.1861622057757701
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,2.9923019840109113,2.9617340842101423,0.9897844870056212
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,2.9617340842101423,0.8174020367018505
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,3.7431406951361197,1.0330606127598438
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,F,3.623350507126816,4.589876980522626,1.2667493722991294
TURN,0.05,P,0.0,0.0,
TURN,0.05,P,0.0,0.0,
TURN,0.05,P,0.0,0.0,
TURN,0.05,P,0.0,0.0,
TURN,0.05,P,1.82915080201459,1.82915080201459,1.0
TURN,0.05,P,1.82915080201459,1.82915080201459,1.0
TURN,0.05,P,1.82915080201459,1.82915080201459,1.0
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,1.82915080201459,0.4540413275494044
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,4.0285998014477205,3.5767969866397333,0.8878511549730934
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,5.6566502815495046,0.9260364600200663
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,6.108453096357492,6.87261250254697,1.1250986778706955
TURN,0.05,P,8.47441341734573,6.87261250254697,0.8109838597772282
TURN,0.05,P,8.47441341734573,6.87261250254697,0.8109838597772282
TURN,0.05,P,8.47441341734573,6.87261250254697,0.8109838597772282
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,10.787734250854983,6.87261250254697,0.6370765484886023
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,6.87261250254697,0.5111647758871423
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
TURN,0.05,P,13.445004090157305,7.77025081361146,0.5779284826919342
