episode_id,decision_node_id,method,target,observed_minutes,point_prediction,absolute_error,crps,crps_supported,lead_time_minutes,lead_time_source,lead_time_bin_minutes
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,RANDOM_FOREST,D_TX,0.0,0.7294207317073171,0.7294207317073171,0.5854454032190446,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,STATE_AWARE_H32,T_IB_A00,,8.051192515589044,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,STATE_AWARE_H32,D_OB,0.0,0.0,0.0,,False,30.0,PLANNED_SCHEDULE_HORIZON,30
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6f3d6ba40af2416111c739c9435c419387502ca4568eae476bc80d4cff465236,STATE_AWARE_H32,D_TX,0.0,0.0,0.0,,False,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,HISTORICAL,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,HISTORICAL,D_OB,0.0,0.0,0.0,2.24090576171875,True,25.0,PLANNED_SCHEDULE_HORIZON,0
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,HISTORICAL,D_TX,0.0,0.0,0.0,0.5662679672241211,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,LIGHTGBM,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,LIGHTGBM,D_OB,0.0,12.489946573774187,12.489946573774187,7.522719523051423,True,25.0,PLANNED_SCHEDULE_HORIZON,0
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,LIGHTGBM,D_TX,0.0,0.031575643435157674,0.031575643435157674,0.517838527959436,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,RANDOM_FOREST,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,RANDOM_FOREST,D_OB,0.0,4.0,4.0,4.462867537591933,True,25.0,PLANNED_SCHEDULE_HORIZON,0
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,RANDOM_FOREST,D_TX,0.0,0.8622526636225266,0.8622526636225266,0.6444643856799026,True,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,STATE_AWARE_H32,T_IB_A00,,8.125948195790787,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,STATE_AWARE_H32,D_OB,0.0,0.0,0.0,,False,25.0,PLANNED_SCHEDULE_HORIZON,0
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:1dae38d310f5a5b9f4952aff171e4cca28fef54c888c792ac661206b836bc14c,STATE_AWARE_H32,D_TX,0.0,0.0,0.0,,False,,NA_NO_PLANNED_WHEELS_OFF,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6e504e2db86ca1cb12761c636e92e969e2b254bd15c3e37052fd04c94d026768,HISTORICAL,T_IB_A00,,,,,False,,NA_NO_OBSERVED_REMAINING_MINUTES,
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6e504e2db86ca1cb12761c636e92e969e2b254bd15c3e37052fd04c94d026768,HISTORICAL,D_OB,0.0,0.0,0.0,2.24090576171875,True,20.0,PLANNED_SCHEDULE_HORIZON,0
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,sha256:6e504e2db86ca1cb12761c636e92e969e2b254bd15c3e37052fd04c94d026768,HISTORICAL,D_TX,0.0,0.0,0.0,0.5662679672241211,True,,NA_NO_PLANNED_WHEELS_OFF,
