table_or_source,actual_column,source_column,dtype,unit,nonmissing_count,missing_rate,unique_count,example_values,time_semantics,availability_semantics,current_consumers,candidate_roles,proposed_preprocessing,retain_status,alias_target,evidence_support,notes
snapshots,origin,origin,object,unspecified,142659,0.0,281,"["""", ""KDEN"", ""KEWR""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,destination,destination,object,unspecified,142659,0.0,6,"[""LEMD"", ""EDDF"", ""LFPG""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,month,month,int64,unspecified,142659,0.0,1,"[""5""]",calendar_period,derived_or_not_applicable,overall_run|part_adv|M1,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,decision_month,decision_month,int64,unspecified,142659,0.0,1,"[""5""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,time_bin,time_bin,object,unspecified,142659,0.0,4,"[""00_06"", ""06_12"", ""12_18""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,firstseen_time_bin,firstseen_time_bin,object,unspecified,142659,0.0,4,"[""00_06"", ""06_12"", ""12_18""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,current_latitude,current_latitude,float64,unspecified,122620,0.14046782887865472,41540,"[""39.16342007911811"", ""41.06744384765625"", ""41.485538805945446""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,current_longitude,current_longitude,float64,unspecified,122620,0.14046782887865472,42506,"[""-13.007080078125"", ""-2.14093017578125"", ""2.338682662609012""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,current_altitude,current_altitude,float64,unspecified,122544,0.14100056778752135,1628,"[""3527.9929440000005"", ""2598.9625440000004"", ""420.386256""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,current_velocity,current_velocity,float64,unspecified,121738,0.14665040411050123,24397,"[""261.5096517898698"", ""250.44336514937785"", ""114.52128924118702""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,vertical_rate,vertical_rate,float64,unspecified,121748,0.14658030688565038,149,"[""-0.0016516096000000003"", ""0.0016516096000000003"", ""-0.021470924800000003""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,trajectory_coverage,trajectory_coverage,float64,unspecified,142659,0.0,122,"[""0.0"", ""0.15702479338842976"", ""0.9834710743801653""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_observation_age,state_observation_age,float64,unspecified,122793,0.13925514688873464,3788,"[""7.91"", ""0.056666666666666664"", ""14.553333333333335""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_record_count,state_record_count,int64,unspecified,142659,0.0,122,"[""0"", ""19"", ""119""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_lookback_minutes,state_lookback_minutes,float64,unspecified,142659,0.0,1,"[""20.0""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_source_coverage,state_source_coverage,float64,unspecified,142659,0.0,2,"[""1.0"", ""0.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|EVIDENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_source_coverage_status,state_source_coverage_status,object,unspecified,142659,0.0,2,"[""FORMAL_COMPLETE_DAY"", ""SOURCE_COVERAGE_GAP""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_is_imputed,state_is_imputed,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_imputation_method,state_imputation_method,object,unspecified,142659,0.0,1,"[""none""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_imputation_gap_minutes,state_imputation_gap_minutes,float64,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,wind_speed,wind_speed,float64,unspecified,142659,0.0,15,"[""3.0"", ""2.0"", ""8.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,wind_gust,wind_gust,float64,unspecified,3310,0.9767978185743627,3,"[""21.0"", ""19.0"", ""22.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,visibility,visibility,float64,unspecified,142606,0.00037151529170964537,15,"[""6.21"", ""4.97"", ""4.35""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,ceiling,ceiling,float64,unspecified,0,1.0,0,[],not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,precipitation_flag,precipitation_flag,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_code,weather_code,object,unspecified,142659,0.0,12,"[""UNKNOWN"", ""MIFG"", ""BCFG""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,temperature_dewpoint_spread,temperature_dewpoint_spread,float64,unspecified,142659,0.0,46,"[""9.0"", ""7.199999999999996"", ""7.200000000000003""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,metar_age,metar_age,float64,unspecified,142659,0.0,27186,"[""16.246666649999998"", ""2.4099999999999997"", ""18.573333333333334""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_observed,weather_observed,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_imputed,weather_imputed,bool,unspecified,142659,0.0,1,"[""False""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_source,weather_source,object,unspecified,142659,0.0,1,"[""IEM_METAR""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_evidence_status,weather_evidence_status,object,unspecified,142659,0.0,1,"[""OBSERVED""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,weather_missing_reason,weather_missing_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,airport_flow_pressure,airport_flow_pressure,float64,unspecified,136373,0.04406311554125575,187,"[""9.0"", ""7.0"", ""16.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,flow_evidence_status,flow_evidence_status,object,unspecified,142659,0.0,2,"[""DERIVED"", ""UNOBSERVED""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,flow_source_coverage,flow_source_coverage,float64,unspecified,142659,0.0,2,"[""1.0"", ""0.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|EVIDENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,flow_missing_reason,flow_missing_reason,object,unspecified,142659,0.0,2,"["""", ""SOURCE_COVERAGE_GAP""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,continuity_exposure,continuity_exposure,float64,unspecified,142659,0.0,35,"[""0.3333333333333333"", ""0.25"", ""1.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,turnaround_margin,turnaround_margin,float64,unspecified,142659,0.0,96,"[""71.27166666666665"", ""22.451666666666654"", ""23.36""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,M2_ANCHOR|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,episode_capacity_margin,episode_capacity_margin,float64,unspecified,136373,0.04406311554125575,167,"[""4500.0"", ""4620.0"", ""4080.0""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,episode_ops_margin,episode_ops_margin,float64,unspecified,142659,0.0,1,"[""60.0""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,lead_time_margin,lead_time_margin,float64,unspecified,142659,0.0,19632,"[""415.46999999999997"", ""369.3066666666667"", ""323.1433333333333""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,execution_window_margin,execution_window_margin,float64,unspecified,136373,0.04406311554125575,11844,"[""60.0"", ""46.1633333333333"", ""55.32333333333332""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,window_margin_complete,window_margin_complete,bool,unspecified,142659,0.0,2,"[""True"", ""False""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,window_margin_missing_components,window_margin_missing_components,string,unspecified,142659,0.0,2,"["""", ""airport_flow_pressure""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,aircraft_group,aircraft_group,object,unspecified,142659,0.0,5,"[""wide_body"", ""unknown"", ""other""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,aircraft_type_unknown,aircraft_type_unknown,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,runway_count,runway_count,float64,unspecified,142659,0.0,4,"[""4.0"", ""6.0"", ""3.0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,infrastructure_flexibility,infrastructure_flexibility,float64,unspecified,142659,0.0,4,"[""0.9130434782608713"", ""1.0"", ""0.4782608695652183""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,airport_scale,airport_scale,float64,unspecified,142659,0.0,6,"[""0.8373979833570234"", ""0.9084809780251315"", ""0.9920428686779713""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,STATIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,estimated_passenger_load,estimated_passenger_load,float64,unspecified,142659,0.0,24,"[""238.99617647406984"", ""206.4140136011914"", ""138.26403751352652""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,connection_pressure_proxy,connection_pressure_proxy,float64,unspecified,142659,0.0,22,"[""0.07203234286775666"", ""0.4691809865603661"", ""0.051448840592460354""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,rebooking_scarcity_proxy,rebooking_scarcity_proxy,float64,unspecified,142659,0.0,95,"[""0.038678803101388"", ""0.028972758789206493"", ""0.08011678732979546""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_level,passenger_proxy_level,object,unspecified,142659,0.0,1,"[""DESTINATION_LAGGED_MONTH""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_support,passenger_proxy_support,int64,unspecified,142659,0.0,6,"[""28159"", ""32007"", ""33268""]",not_time,derived_or_not_applicable,overall_run|part_adv,DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_evidence_status,passenger_proxy_evidence_status,object,unspecified,142659,0.0,1,"[""SUPPORTED_PROXY""]",not_time,derived_or_not_applicable,overall_run|part_adv,QUALITY|EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_source_period,passenger_proxy_source_period,object,unspecified,142659,0.0,1,"[""2022-04""]",calendar_period,derived_or_not_applicable,overall_run|part_adv,TIME|EVIDENCE,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,passenger_proxy_fallback_reason,passenger_proxy_fallback_reason,object,unspecified,142659,0.0,1,"[""""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,evidence_completeness,evidence_completeness,float64,unspecified,142659,0.0,10,"[""0.6"", ""0.9"", ""0.75""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,EVIDENCE|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,observed_feature_count,observed_feature_count,int64,unspecified,142659,0.0,10,"[""12"", ""18"", ""15""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,causally_interpolated_count,causally_interpolated_count,int64,unspecified,142659,0.0,1,"[""0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,calibration_imputed_count,calibration_imputed_count,int64,unspecified,142659,0.0,1,"[""0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,structural_missing_count,structural_missing_count,int64,unspecified,142659,0.0,1,"[""0""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,temporal_missing_count,temporal_missing_count,int64,unspecified,142659,0.0,10,"[""8"", ""2"", ""5""]",not_time,derived_or_not_applicable,overall_run|part_adv|M1,QUALITY|DYNAMIC_CONTINUOUS,numeric_coerce; preserve_missing; fit_scaling_on_train_only,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_valid,snapshot_valid,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,QUALITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_exclusion_reason,snapshot_exclusion_reason,object,unspecified,142659,0.0,5,"[""RECORD_NOT_AVAILABLE_BY_T"", ""FAILED_QUALITY_CHECK"", ""FLIGHT_COMPLETED_BEFORE_SNAPSHOT""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,balanced_primary_cohort,balanced_primary_cohort,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,flight_id,flight_id,object,unspecified,142659,0.0,5556,"[""d9e57c95490303a0346a65946560bc3e"", ""ddd938b03278eb39a7b8facdf09cac9d"", ""0573a488e73b4e7ed8907b8f7be6120b""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,aircraft_id,aircraft_id,object,unspecified,142659,0.0,2409,"[""34558f"", ""3c64f7"", ""a290f3""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,anchor_date,anchor_date,object,unspecified,142659,0.0,2,"[""2022-05-02"", ""2022-05-09""]",calendar_date,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,snapshot_time,snapshot_time,"datetime64[ns, UTC]",unspecified,142659,0.0,49660,"[""2022-05-02 00:46:14.799999998+00:00"", ""2022-05-02 01:32:24.600000002+00:00"", ""2022-05-02 02:18:34.400000+00:00""]",event_or_decision_time_utc,derived_or_not_applicable,overall_run|part_adv,TIME,parse_utc_or_period; preserve_original,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,airport_id,airport_id,object,unspecified,142659,0.0,6,"[""LEMD"", ""EDDF"", ""LFPG""]",not_time,derived_or_not_applicable,overall_run|part_adv,IDENTITY|CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,source_available,source_available,bool,unspecified,142659,0.0,2,"[""True"", ""False""]",not_time,derived_or_not_applicable,overall_run|part_adv,EVIDENCE,preserve,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,state_history_available,state_history_available,bool,unspecified,142659,0.0,2,"[""False"", ""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
snapshots,aircraft_sequence_available,aircraft_sequence_available,bool,unspecified,142659,0.0,1,"[""True""]",not_time,derived_or_not_applicable,overall_run|part_adv,CATEGORICAL,normalize_explicitly; encode_downstream; keep_missing_category,RETAIN,,DERIVED_OR_PUBLISHED,accepted_fast_2026-08-03; examples_and_unique_count_sampled_from=50000
