iata,ident,lat,lon,timezone
WLK,PASK,66.60009766,-159.9859924,America/Anchorage
SLQ,PASL,61.7005004883,-157.166000366,America/Anchorage
KSM,PASM,62.0605011,-163.302002,America/Nome
SNP,PASN,57.166311,-170.222555,America/Nome
SOV,PASO,59.442401885986,-151.70399475098,America/Anchorage
SMU,PASP,61.8120002747,-147.507003784,America/Anchorage
UMM,PAST,63.3315010071,-149.126998901,America/Anchorage
SVW,PASV,61.09740067,-155.5740051,America/Anchorage
SKW,PASW,61.9653015137,-151.190994263,America/Anchorage
SXQ,PASX,60.474935,-151.038471,America/Anchorage
SYA,PASY,52.71229935,174.1139984,America/Adak
TAL,PATA,65.1744003296,-152.10899353,America/Anchorage
TNC,PATC,65.56310272,-167.9219971,America/Nome
TLA,PATE,65.2404022217,-166.339004517,America/Nome
TOG,PATG,59.05279922485352,-160.39700317382812,America/Anchorage
TKA,PATK,62.320499420166,-150.09399414062,America/Anchorage
TLJ,PATL,62.8944015503,-155.977005005,America/Anchorage
ATK,PATQ,70.46704,-157.436013,America/Anchorage
AUK,PAUK,62.6800422668,-164.659927368,America/Nome
UMT,PAUM,69.37110138,-152.1360016,America/Anchorage
UNK,PAUN,63.88840103,-160.798996,America/Anchorage
WOW,PAUO,61.7541999817,-150.052001953,America/Anchorage
KQA,PAUT,54.14459,-165.604332,America/Nome
VAK,PAVA,61.5409,-165.6005,America/Nome
KVC,PAVC,55.11629867553711,-162.26600646972656,America/Nome
VDZ,PAVD,61.1339,-146.248001,America/Anchorage
VEE,PAVE,67.0086975098,-146.365997314,America/Anchorage
KVL,PAVL,67.73619842529297,-164.56300354003906,America/Nome
WBQ,PAWB,66.362197876,-147.406997681,America/Anchorage
SWD,PAWD,60.130478,-149.418612,America/Anchorage
WRG,PAWG,56.48429871,-132.3699951,America/Sitka
AIN,PAWI,70.6380004883,-159.994995117,America/Anchorage
WMO,PAWM,64.689201355,-163.412994385,America/Nome
WTK,PAWN,67.56610107421875,-162.97500610351562,America/Nome
WWA,PAWS,61.5717010498,-149.539993286,America/Anchorage
YAK,PAYA,59.508717,-139.660435,America/Yakutat
PEC,PEC,57.955200195312,-136.23599243164,America/Juneau
AKI,PFAK,60.9029006958,-161.231002808,America/Anchorage
AET,PFAL,66.5518035889,-152.621994019,America/Anchorage
PFC,PFC,45.199798584,-123.961997986,America/Los_Angeles
NCN,PFCB,60.077602,-147.99468,America/Anchorage
CLP,PFCL,58.83369827,-158.529007,America/Anchorage
ELI,PFEL,64.61470032,-162.2720032,America/Nome
KUK,PFKA,60.87440109,-162.5240021,America/Nome
KNK,PFKK,59.4332008362,-154.804000854,America/Anchorage
KOT,PFKO,63.0306015015,-163.533004761,America/Nome
KTS,PFKT,65.3312988281,-166.466003418,America/Nome
KYU,PFKU,64.8760986328,-157.727005005,America/Anchorage
KWT,PFKW,60.7902984619,-161.444000244,America/Anchorage
ORV,PFNO,66.81790161,-161.0189972,America/Anchorage
SKK,PFSH,64.37110138,-161.223999,America/Anchorage
TKJ,PFTO,63.32949829,-142.9539948,America/Anchorage
WSN,PFWS,58.703202,-157.006373,America/Anchorage
FYU,PFYU,66.57150268554688,-145.25,America/Anchorage
PGM,PGM,59.348300933838,-151.83200073242,America/Anchorage
BKH,PHBK,22.0228004456,-159.785003662,Pacific/Honolulu
HDH,PHDH,21.5795001984,-158.197006226,Pacific/Honolulu
HHI,PHHI,21.481637,-158.037048,Pacific/Honolulu
HNM,PHHN,20.79560089111328,-156.01400756835938,Pacific/Honolulu
HIK,PHIK,21.335278,-157.948333,Pacific/Honolulu
JHM,PHJH,20.962900161743164,-156.67300415039062,Pacific/Honolulu
JRF,PHJR,21.3074,-158.070009,Pacific/Honolulu
KOA,PHKO,19.738783,-156.045603,Pacific/Honolulu
HKP,PHKP,20.945,-156.69,Pacific/Honolulu
LIH,PHLI,21.97599983215332,-159.33900451660156,Pacific/Honolulu
LUP,PHLU,21.21100044,-156.973999,Pacific/Honolulu
MKK,PHMK,21.15290069580078,-157.0959930419922,Pacific/Honolulu
MUE,PHMU,20.001301,-155.667999,Pacific/Honolulu
NGF,PHNG,21.4505004883,-157.768005371,Pacific/Honolulu
HNL,PHNL,21.32062,-157.924228,Pacific/Honolulu
LNY,PHNY,20.785600662231445,-156.9510040283203,Pacific/Honolulu
OGG,PHOG,20.8986,-156.429993,Pacific/Honolulu
PAK,PHPA,21.896900177,-159.602996826,Pacific/Honolulu
BSF,PHSF,19.760099,-155.554001,Pacific/Honolulu
ITO,PHTO,19.721399307250977,-155.04800415039062,Pacific/Honolulu
UPP,PHUP,20.265300750732425,-155.86000061035156,Pacific/Honolulu
PIZ,PPIZ,69.73290253,-163.0050049,America/Nome
PWR,PWR,56.381001,-134.651001,America/Sitka
PYL,PYL,60.6852989197,-147.919006348,America/Anchorage
RDV,RDV,61.7881011963,-157.350006104,America/Anchorage
REH,REH,38.72,-75.122,America/New_York
RMP,RMP,65.507896,-150.141007,America/Anchorage
LPS,S31,48.4838981628418,-122.93800354003906,America/Los_Angeles
KEH,S60,47.7547988892,-122.259002686,America/Los_Angeles
SAS,SAS,33.2414016724,-115.952003479,America/Los_Angeles
SFR,SFR,34.289,-118.422,America/Los_Angeles
SKJ,SKJ,56.5378,-154.1412,America/Anchorage
SRF,SRF,38.06,-122.51,America/Los_Angeles
SRU,SRU,37.0503,-122.0315,America/Los_Angeles
SRV,SRV,61.7896995544,-156.589004517,America/Anchorage
SSU,SSU,37.775,-80.336,America/New_York
SVS,SVS,66.0172,-149.0545,America/Anchorage
SXP,SXP,62.520599,-164.848006,America/Nome
SYB,SYB,58.373291,-152.201797,America/Anchorage
SYL,SYL,35.8149986267,-120.744003296,America/Los_Angeles
SYN,SYN,44.4754981995,-93.0162963867,America/Chicago
SZN,SZN,34.06007,-119.915229,America/Los_Angeles
SZP,SZP,34.34719849,-119.060997,America/Los_Angeles
TCT,TCT,62.993206,-156.029026,America/Anchorage
TKE,TKE,57.77970123291,-135.21800231934,America/Juneau
TKL,TKL,58.4897003174,-133.942993164,America/Juneau
TLT,TLT,61.0968017578,-160.968994141,America/Anchorage
PTA,TPO,60.201681,-154.325863,America/Anchorage
TSG,TSG,63.3744010925,-143.335998535,America/Anchorage
TWH,TWH,33.432222222200004,-118.508611111,America/Los_Angeles
TYE,TYE,61.076556,-151.131363,America/Anchorage
DBS,U41,44.162057,-112.220581,America/Boise
UGB,UGB,57.424052,-157.74479,America/Anchorage
LHU,US-0099,34.457279,-114.364114,America/Phoenix
BNH,US-0370,42.352502,-71.025832,America/New_York
XWA,US-0571,48.258387,-103.748797,America/Chicago
RTL,US-0F3,43.387500762939,-95.139198303223,America/Chicago
BPA,US-BPA,40.7494010925,-73.4960021973,America/New_York
GMV,UT25,37.015868,-110.202031,America/Denver
FBS,W33,48.5373001099,-123.010002136,America/Los_Angeles
RSJ,W49,48.6456985474,-122.867996216,America/Los_Angeles
LKE,W55,47.6290016174,-122.338996887,America/Los_Angeles
RCE,WA09,48.6123008728,-123.138999939,America/Los_Angeles
WSX,WA83,48.617901,-122.956903,America/Los_Angeles
WBB,WBB,63.5159988403,-162.277999878,America/Nome
WEA,WEA,32.7462997437,-97.6824035645,America/Chicago
JBK,WJBK,37.8666,-122.3065,America/Los_Angeles
DTR,WN07,48.4998016357,-122.814002991,America/Los_Angeles
WSB,WSB,55.532662,-133.638167,America/Sitka
UGI,WSJ,57.7304,-153.320999,America/Anchorage
WSM,WSM,67.4046020508,-150.123001099,America/Anchorage
GWV,WV66,39.948699951200005,-80.7594985962,America/New_York
MPB,X44,25.778299331665,-80.170303344727,America/New_York
UKN,Y01,43.280498504639,-91.469497680664,America/Chicago
KKI,Z13,60.904800415039,-161.42199707031,America/Anchorage
BCC,Z48,63.5733160384,-156.149454117,America/Anchorage
JBT,Z59,60.7820014954,-161.742996216,America/Anchorage
CZP,Z71,55.9663009644,-133.79699707,America/Sitka
KBW,Z78,56.2956008911,-158.401000977,America/Anchorage
KBC,Z91,66.2740020752,-145.824005127,America/Anchorage
CZC,Z93,61.943713,-145.299398,America/Anchorage
ZNC,ZNC,60.9807014465,-159.994003296,America/Anchorage
