episode_id,comparison,coverage,n_assessed_nodes
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,ONE_SHOT_EXECUTABLE,1.0,11
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,ROLLING_COMPARABLE,1.0,11
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,SELECTED_ACTION_DIFFERENCE,0.0,11
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,POST_REPLAY_COMPARABLE,1.0,11
sha256:00b05b273658f3332865de1e9796d851ca6a2919bb7e4b04ee3e58f06dfe56c6,MEAN_POST_REPLAY_DIFFERENCE,0.0,11
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,ONE_SHOT_EXECUTABLE,1.0,8
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,ROLLING_COMPARABLE,1.0,8
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,POST_REPLAY_COMPARABLE,1.0,8
sha256:00e8e773cd283d939ca84156277aff75b1c9ef7a14cb2e3f5e073116f61ab1cf,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,ONE_SHOT_EXECUTABLE,1.0,15
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,ROLLING_COMPARABLE,1.0,15
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,SELECTED_ACTION_DIFFERENCE,0.0,15
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,POST_REPLAY_COMPARABLE,1.0,15
sha256:02b711e90d440bcac9e7f163616a5b76929dfbad5f6bb2c0335c5bf85959ad65,MEAN_POST_REPLAY_DIFFERENCE,0.0,15
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,ONE_SHOT_EXECUTABLE,1.0,8
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,ROLLING_COMPARABLE,1.0,8
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,POST_REPLAY_COMPARABLE,1.0,8
sha256:06175f5b45577085e11e76989574ab452a8bd8302e12d0b474181b63941dc70a,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,ONE_SHOT_EXECUTABLE,1.0,11
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,ROLLING_COMPARABLE,1.0,11
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,SELECTED_ACTION_DIFFERENCE,0.0,11
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,POST_REPLAY_COMPARABLE,1.0,11
sha256:06eebf6187fae5c4b5cb17b45cf57576dc2853d3944de85276bd6fbecc169ab9,MEAN_POST_REPLAY_DIFFERENCE,0.0,11
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,ONE_SHOT_EXECUTABLE,1.0,1
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,ROLLING_COMPARABLE,1.0,1
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,SELECTED_ACTION_DIFFERENCE,0.0,1
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,POST_REPLAY_COMPARABLE,1.0,1
sha256:0918063938e7c4457d171896b2fc2534f6874f77bf8065cfc20b298899c89e7a,MEAN_POST_REPLAY_DIFFERENCE,0.0,1
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,ONE_SHOT_EXECUTABLE,1.0,8
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,ROLLING_COMPARABLE,1.0,8
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,POST_REPLAY_COMPARABLE,1.0,8
sha256:0a3614eb32c0724b572424173c306ae90f30957ba07dcbfaa924207801aa32fa,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,ONE_SHOT_EXECUTABLE,1.0,7
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,ROLLING_COMPARABLE,1.0,7
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,SELECTED_ACTION_DIFFERENCE,0.0,7
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,POST_REPLAY_COMPARABLE,1.0,7
sha256:0dcfae5a2f00a7a4f20494ea14c926169491cdcb628fb59e54a304d5013dd671,MEAN_POST_REPLAY_DIFFERENCE,0.0,7
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,ONE_SHOT_EXECUTABLE,1.0,12
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,ROLLING_COMPARABLE,1.0,12
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,SELECTED_ACTION_DIFFERENCE,0.0,12
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,POST_REPLAY_COMPARABLE,1.0,12
sha256:131687a2a4d1ce3d87839668761d426361e0f6474d5e3c22895ba7ed1fd37e43,MEAN_POST_REPLAY_DIFFERENCE,0.0,12
sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,ONE_SHOT_EXECUTABLE,1.0,8
sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,ROLLING_COMPARABLE,1.0,8
sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,POST_REPLAY_COMPARABLE,1.0,8
sha256:17cb9f5c5180ae688b3d4a691216cbb6e153dd26fec2a70ec212f96d4a3e19f6,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:181bc7c975fd4b2da221a0b667fef47f9b851c9cf9c2f60a9d2ed76de463c702,ONE_SHOT_EXECUTABLE,1.0,8
sha256:181bc7c975fd4b2da221a0b667fef47f9b851c9cf9c2f60a9d2ed76de463c702,ROLLING_COMPARABLE,1.0,8
sha256:181bc7c975fd4b2da221a0b667fef47f9b851c9cf9c2f60a9d2ed76de463c702,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:181bc7c975fd4b2da221a0b667fef47f9b851c9cf9c2f60a9d2ed76de463c702,POST_REPLAY_COMPARABLE,1.0,8
sha256:181bc7c975fd4b2da221a0b667fef47f9b851c9cf9c2f60a9d2ed76de463c702,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:19018d30b8242c3626aa00ca5672a0a99fdfb5627522791ce4231a969b41626d,ONE_SHOT_EXECUTABLE,1.0,6
sha256:19018d30b8242c3626aa00ca5672a0a99fdfb5627522791ce4231a969b41626d,ROLLING_COMPARABLE,1.0,6
sha256:19018d30b8242c3626aa00ca5672a0a99fdfb5627522791ce4231a969b41626d,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:19018d30b8242c3626aa00ca5672a0a99fdfb5627522791ce4231a969b41626d,POST_REPLAY_COMPARABLE,1.0,6
sha256:19018d30b8242c3626aa00ca5672a0a99fdfb5627522791ce4231a969b41626d,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,ONE_SHOT_EXECUTABLE,1.0,8
sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,ROLLING_COMPARABLE,1.0,8
sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,POST_REPLAY_COMPARABLE,1.0,8
sha256:19c3ba96b1702f047910bbbce7058a4000ac8b2acafd113a3c36a35147dff201,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:1aaa144cdc8cf40cab4b2ce0440457e245eb58744e457753a9a5b27a7fa67cd2,ONE_SHOT_EXECUTABLE,1.0,58
sha256:1aaa144cdc8cf40cab4b2ce0440457e245eb58744e457753a9a5b27a7fa67cd2,ROLLING_COMPARABLE,1.0,58
sha256:1aaa144cdc8cf40cab4b2ce0440457e245eb58744e457753a9a5b27a7fa67cd2,SELECTED_ACTION_DIFFERENCE,0.0,58
sha256:1aaa144cdc8cf40cab4b2ce0440457e245eb58744e457753a9a5b27a7fa67cd2,POST_REPLAY_COMPARABLE,1.0,58
sha256:1aaa144cdc8cf40cab4b2ce0440457e245eb58744e457753a9a5b27a7fa67cd2,MEAN_POST_REPLAY_DIFFERENCE,0.0,58
sha256:1b38dfe1dd2690b17c5845dc0d41cf26511f63a6fd9412b810642e365802adc4,ONE_SHOT_EXECUTABLE,1.0,15
sha256:1b38dfe1dd2690b17c5845dc0d41cf26511f63a6fd9412b810642e365802adc4,ROLLING_COMPARABLE,1.0,15
sha256:1b38dfe1dd2690b17c5845dc0d41cf26511f63a6fd9412b810642e365802adc4,SELECTED_ACTION_DIFFERENCE,0.0,15
sha256:1b38dfe1dd2690b17c5845dc0d41cf26511f63a6fd9412b810642e365802adc4,POST_REPLAY_COMPARABLE,1.0,15
sha256:1b38dfe1dd2690b17c5845dc0d41cf26511f63a6fd9412b810642e365802adc4,MEAN_POST_REPLAY_DIFFERENCE,0.0,15
sha256:22af1782183a59cb9c7ceb95e41ac6227e1069d5774b9ec5848041809a646143,ONE_SHOT_EXECUTABLE,1.0,10
sha256:22af1782183a59cb9c7ceb95e41ac6227e1069d5774b9ec5848041809a646143,ROLLING_COMPARABLE,1.0,10
sha256:22af1782183a59cb9c7ceb95e41ac6227e1069d5774b9ec5848041809a646143,SELECTED_ACTION_DIFFERENCE,0.0,10
sha256:22af1782183a59cb9c7ceb95e41ac6227e1069d5774b9ec5848041809a646143,POST_REPLAY_COMPARABLE,1.0,10
sha256:22af1782183a59cb9c7ceb95e41ac6227e1069d5774b9ec5848041809a646143,MEAN_POST_REPLAY_DIFFERENCE,0.0,10
sha256:2535ad26710c031ab1827c61c902b08a37ff80f68a6e45abb36c2bc4904a1cb6,ONE_SHOT_EXECUTABLE,1.0,6
sha256:2535ad26710c031ab1827c61c902b08a37ff80f68a6e45abb36c2bc4904a1cb6,ROLLING_COMPARABLE,1.0,6
sha256:2535ad26710c031ab1827c61c902b08a37ff80f68a6e45abb36c2bc4904a1cb6,SELECTED_ACTION_DIFFERENCE,0.0,6
sha256:2535ad26710c031ab1827c61c902b08a37ff80f68a6e45abb36c2bc4904a1cb6,POST_REPLAY_COMPARABLE,1.0,6
sha256:2535ad26710c031ab1827c61c902b08a37ff80f68a6e45abb36c2bc4904a1cb6,MEAN_POST_REPLAY_DIFFERENCE,0.0,6
sha256:25fe599dc22a1edc79d64db38d787481a8a0e7acd4a83b83b938ee3de35f633b,ONE_SHOT_EXECUTABLE,1.0,8
sha256:25fe599dc22a1edc79d64db38d787481a8a0e7acd4a83b83b938ee3de35f633b,ROLLING_COMPARABLE,1.0,8
sha256:25fe599dc22a1edc79d64db38d787481a8a0e7acd4a83b83b938ee3de35f633b,SELECTED_ACTION_DIFFERENCE,0.0,8
sha256:25fe599dc22a1edc79d64db38d787481a8a0e7acd4a83b83b938ee3de35f633b,POST_REPLAY_COMPARABLE,1.0,8
sha256:25fe599dc22a1edc79d64db38d787481a8a0e7acd4a83b83b938ee3de35f633b,MEAN_POST_REPLAY_DIFFERENCE,0.0,8
sha256:29a423c8c4fc9dc08eabb584988d1d942c78c6f372c39e98876f9af82ccebba4,ONE_SHOT_EXECUTABLE,1.0,10
sha256:29a423c8c4fc9dc08eabb584988d1d942c78c6f372c39e98876f9af82ccebba4,ROLLING_COMPARABLE,1.0,10
sha256:29a423c8c4fc9dc08eabb584988d1d942c78c6f372c39e98876f9af82ccebba4,SELECTED_ACTION_DIFFERENCE,0.0,10
sha256:29a423c8c4fc9dc08eabb584988d1d942c78c6f372c39e98876f9af82ccebba4,POST_REPLAY_COMPARABLE,1.0,10
sha256:29a423c8c4fc9dc08eabb584988d1d942c78c6f372c39e98876f9af82ccebba4,MEAN_POST_REPLAY_DIFFERENCE,0.0,10
sha256:2b04686f26ff3a5ef1f854cfa1f27a54eb3ad1fc242885b0aa9f8ed70f856335,ONE_SHOT_EXECUTABLE,1.0,24
sha256:2b04686f26ff3a5ef1f854cfa1f27a54eb3ad1fc242885b0aa9f8ed70f856335,ROLLING_COMPARABLE,1.0,24
sha256:2b04686f26ff3a5ef1f854cfa1f27a54eb3ad1fc242885b0aa9f8ed70f856335,SELECTED_ACTION_DIFFERENCE,0.0,24
sha256:2b04686f26ff3a5ef1f854cfa1f27a54eb3ad1fc242885b0aa9f8ed70f856335,POST_REPLAY_COMPARABLE,1.0,24
sha256:2b04686f26ff3a5ef1f854cfa1f27a54eb3ad1fc242885b0aa9f8ed70f856335,MEAN_POST_REPLAY_DIFFERENCE,0.0,24
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,ONE_SHOT_EXECUTABLE,1.0,69
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,ROLLING_COMPARABLE,1.0,69
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,SELECTED_ACTION_DIFFERENCE,0.0,69
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,POST_REPLAY_COMPARABLE,1.0,69
sha256:2f88de8e2dfd4dd93b29ae1d50513fed3ef3d03131015ee83f0b2c5a4f8b85f1,MEAN_POST_REPLAY_DIFFERENCE,0.0,69
sha256:303410c378ce9366901a9312d7eca17462f978c69efe6a4716458489c2a91129,ONE_SHOT_EXECUTABLE,1.0,8
